;Retail Price 0;Spot Price 0;Spot Price P25;Retail Price P25;Spot Price M25;Retail Price M25;Waste Price;Wood Price;Bio Pellet Price;Bio Oil Price;DH Price;Demand Area 1;Demand Area 2;Demand Area 3
2815;1849,2;826,4;1033;2107,5;619,8;1591;1;200;1000;1400;256;208,3;39,5;30,9
2816;1901,1;867,9;1084,8;2172,3;650,9;1629,9;1;200;1000;1400;256;216,1;44,9;44,1
2817;1703,6;709,8;887,3;1925,4;532,4;1481,7;1;200;1000;1400;256;192,7;60,4;35,3
2818;1506,8;552,4;690,5;1679,4;414,3;1334,2;1;200;1000;1400;256;195,3;44,5;30,9
2819;1469;522,2;652,8;1632,2;391,7;1305,8;1;200;1000;1400;256;122,4;32,5;44,1
2820;1444,4;502,5;628,2;1601,5;376,9;1287,4;1;200;1000;1400;256;80,7;28,2;26,5
2821;1443,2;501,5;626,9;1599,9;376,1;1286,4;1;200;1000;1400;256;85,9;22,8;22,1
2822;1460,8;515,6;644,5;1621,9;386,7;1299,6;1;200;1000;1400;256;67,7;33,7;22,1
2823;1504,6;550,7;688,4;1676,7;413;1332,5;1;200;1000;1400;256;80,7;45,3;30,9
2824;1525,7;567,6;709,4;1703;425,7;1348,3;1;200;1000;1400;256;85,9;46,0;30,9
2825;1622,7;645,1;806,4;1824,3;483,8;1421,1;1;200;1000;1400;256;122,4;51,5;30,9
2826;1642,8;661,3;826,6;1849,5;495,9;1436,2;1;200;1000;1400;256;130,2;41,8;30,9
2827;1750,3;747,3;934,1;1983,8;560,4;1516,8;1;200;1000;1400;256;122,4;46,8;26,5
2828;1618,9;642,1;802,6;1819,5;481,6;1418,2;1;200;1000;1400;256;106,8;43,3;22,1
2829;1585,3;615,2;769;1777,5;461,4;1393;1;200;1000;1400;256;106,8;49,9;26,5
2830;1513,1;557,5;696,9;1687,4;418,1;1338,9;1;200;1000;1400;256;117,2;53,8;17,7
2831;1437,3;496,9;621,1;1592,6;372,6;1282,1;1;200;1000;1400;256;135,4;50,3;17,7
2832;1426,8;488,5;610,6;1579,5;366,3;1274,2;1;200;1000;1400;256;140,6;52,2;13,2
2833;1418,9;482,1;602,6;1569,5;361,6;1268,2;1;200;1000;1400;256;151,0;51,5;13,2
2834;1407,9;473,3;591,6;1555,8;355;1260;1;200;1000;1400;256;158,9;48,4;13,2
2835;1418,7;482;602,5;1569,3;361,5;1268,1;1;200;1000;1400;256;166,7;47,2;13,2
2836;1428,7;490;612,5;1581,8;367,5;1275,6;1;200;1000;1400;256;169,3;49,9;13,2
2837;1438,7;498;622,5;1594,3;373,5;1283,1;1;200;1000;1400;256;171,9;48,0;13,2
2838;1524,3;566,4;708,1;1701,3;424,8;1347,3;1;200;1000;1400;256;179,7;53,0;22,1
2839;1802,3;788,9;986,1;2048,9;591,7;1555,8;1;200;1000;1400;256;231,8;60,4;26,5
2840;1866,2;840;1049,9;2128,7;630;1603,7;1;200;1000;1400;256;210,9;66,6;35,3
2841;1701,4;708,2;885,2;1922,7;531,1;1480,1;1;200;1000;1400;256;257,8;67,7;48,5
2842;1595,6;623,5;779,4;1790,5;467,6;1400,8;1;200;1000;1400;256;226,6;67,7;35,3
2843;1538,2;577,6;722;1718,7;433,2;1357,7;1;200;1000;1400;256;203,1;65,8;39,7
2844;1497,1;544,7;680,9;1667,3;408,5;1326,9;1;200;1000;1400;256;184,9;53,0;30,9
2845;1434,3;494,4;618;1588,8;370,8;1279,8;1;200;1000;1400;256;169,3;43,7;30,9
2846;1406,7;472,4;590,5;1554,3;354,3;1259,1;1;200;1000;1400;256;164,1;41,0;26,5
2847;1390,4;459,3;574,2;1533,9;344,5;1246,9;1;200;1000;1400;256;143,2;34,1;26,5
2848;1407,2;472,8;591;1555;354,6;1259,5;1;200;1000;1400;256;127,6;45,3;26,5
2849;1426,6;488,3;610,3;1579,1;366,2;1274;1;200;1000;1400;256;119,8;45,3;30,9
2850;1457,3;512,8;641;1617,5;384,6;1297;1;200;1000;1400;256;127,6;65,0;35,3
2851;1459,2;514,4;642,9;1619,9;385,8;1298,5;1;200;1000;1400;256;143,2;58,0;39,7
2852;1440,5;499,4;624,2;1596,5;374,5;1284,4;1;200;1000;1400;256;140,6;62,3;22,1
2853;1440;499;623,7;1595,9;374,2;1284;1;200;1000;1400;256;156,3;60,4;26,5
2854;1405,2;471,2;589;1552,4;353,4;1258;1;200;1000;1400;256;161,5;54,9;17,7
2855;1286,9;376,5;470,6;1404,5;282,4;1169,2;1;200;1000;1400;256;174,5;53,0;17,7
2856;1261,4;356,1;445,2;1372,7;267,1;1150,1;1;200;1000;1400;256;182,3;54,6;13,2
2857;1259,8;354,8;443,5;1370,6;266,1;1148,9;1;200;1000;1400;256;195,3;56,5;13,2
2858;1254,3;350,5;438,1;1363,8;262,8;1144,8;1;200;1000;1400;256;210,9;63,1;13,2
2859;1260,8;355,6;444,5;1371,9;266,7;1149,6;1;200;1000;1400;256;224,0;67,3;13,2
2860;1273,1;365,4;456,8;1387,3;274,1;1158,9;1;200;1000;1400;256;526,0;66,9;17,7
2861;1346,2;424;530;1478,7;318;1213,7;1;200;1000;1400;256;367,2;73,5;22,1
2862;1384;454,2;567,7;1525,9;340,6;1242;1;200;1000;1400;256;377,6;54,9;39,7
2863;1392,2;460,8;575,9;1536,2;345,6;1248,2;1;200;1000;1400;256;349,0;39,5;35,3
2864;1392,7;461,2;576,4;1536,8;345,9;1248,6;1;200;1000;1400;256;270,8;48,4;30,9
2865;1391,9;460,5;575,7;1535,8;345,4;1248;1;200;1000;1400;256;247,4;41,8;26,5
2866;1393,5;461,8;577,2;1537,8;346,3;1249,2;1;200;1000;1400;256;221,4;51,1;30,9
2867;1390,3;459,2;574;1533,8;344,4;1246,8;1;200;1000;1400;256;270,8;44,1;26,5
2868;1388,9;458,1;572,6;1532;343,6;1245,7;1;200;1000;1400;256;250,0;35,2;26,5
2869;1387,9;457,3;571,6;1530,8;343;1245;1;200;1000;1400;256;234,4;39,9;26,5
2870;1384,1;454,3;567,8;1526;340,7;1242,1;1;200;1000;1400;256;218,8;46,8;26,5
2871;1379,7;450,7;563,4;1520,5;338;1238,8;1;200;1000;1400;256;203,1;38,3;30,9
2872;1375,6;447,5;559,4;1515,4;335,6;1235,8;1;200;1000;1400;256;218,8;39,5;30,9
2873;1376,7;448,4;560,5;1516,9;336,3;1236,6;1;200;1000;1400;256;208,3;43,0;30,9
2874;1380,3;451,2;564;1521,3;338,4;1239,3;1;200;1000;1400;256;239,6;47,6;26,5
2875;1386,4;456,1;570,1;1528,9;342,1;1243,8;1;200;1000;1400;256;247,4;49,1;35,3
2876;1390;459;573,8;1533,5;344,3;1246,6;1;200;1000;1400;256;244,8;49,1;22,1
2877;1383,6;453,9;567,3;1525,4;340,4;1241,7;1;200;1000;1400;256;122,4;46,4;22,1
2878;1374,7;446,8;558,5;1514,3;335,1;1235,1;1;200;1000;1400;256;122,4;48,0;17,7
2879;1289;378,2;472,8;1407,2;283,7;1170,8;1;200;1000;1400;256;130,2;48,0;17,7
2880;1372,9;445,3;556,6;1512;334;1233,7;1;200;1000;1400;256;132,8;51,1;13,2
2881;1365,9;439,7;549,6;1503,3;329,8;1228,5;1;200;1000;1400;256;138,0;46,8;17,7
2882;1355,8;431,7;539,6;1490,7;323,8;1220,9;1;200;1000;1400;256;151,0;52,6;13,2
2883;1359,4;434,5;543,1;1495,2;325,9;1223,6;1;200;1000;1400;256;166,7;53,4;13,2
2884;1360;435;543,8;1496;326,3;1224,1;1;200;1000;1400;256;408,9;52,2;13,2
2885;1368,7;441,9;552,4;1506,8;331,5;1230,6;1;200;1000;1400;256;289,1;51,9;13,2
2886;1378;449,4;561,7;1518,4;337;1237,5;1;200;1000;1400;256;299,5;56,5;22,1
2887;1393,3;461,7;577,1;1537,6;346,2;1249,1;1;200;1000;1400;256;315,1;65,8;26,5
2888;1412,5;477;596,3;1561,6;357,8;1263,5;1;200;1000;1400;256;349,0;70,0;30,9
2889;1441,9;500,5;625,6;1598,3;375,4;1285,5;1;200;1000;1400;256;364,6;73,5;44,1
2890;1437,6;497,1;621,3;1592,9;372,8;1282,2;1;200;1000;1400;256;343,8;66,6;35,3
2891;1417,7;481,2;601,5;1568,1;360,9;1267,4;1;200;1000;1400;256;343,8;54,6;35,3
2892;1397,5;465;581,3;1542,8;348,8;1252,2;1;200;1000;1400;256;328,1;46,0;39,7
2893;1397,7;465,1;581,4;1543;348,8;1252,3;1;200;1000;1400;256;260,4;45,7;30,9
2894;1393,8;462,1;577,6;1538,2;346,6;1249,4;1;200;1000;1400;256;237,0;30,6;26,5
2895;1381,1;451,9;564,9;1522,3;338,9;1239,9;1;200;1000;1400;256;216,1;23,2;26,5
2896;1400,6;467,5;584,3;1546,7;350,6;1254,5;1;200;1000;1400;256;205,7;43,7;44,1
2897;1437,2;496,8;620,9;1592,4;372,6;1282;1;200;1000;1400;256;208,3;52,6;44,1
2898;1465,8;519,6;649,5;1628,2;389,7;1303,4;1;200;1000;1400;256;250,0;66,6;57,4
2899;1472,1;524,7;655,9;1636,1;393,5;1308,2;1;200;1000;1400;256;247,4;59,2;44,1
2900;1464,9;518,9;648,6;1627;389,2;1302,7;1;200;1000;1400;256;237,0;53,0;26,5
2901;1475,7;527,6;659,5;1640,6;395,7;1310,8;1;200;1000;1400;256;112,0;42,6;22,1
2902;1441;499,8;624,8;1597,2;374,9;1284,8;1;200;1000;1400;256;70,3;43,3;17,7
2903;1392,2;460,8;575,9;1536,2;345,6;1248,2;1;200;1000;1400;256;99,0;49,9;17,7
2904;1404,9;470,9;588,6;1552;353,2;1257,7;1;200;1000;1400;256;104,2;43,3;13,2
2905;1390,9;459,7;574,6;1534,5;344,8;1247,2;1;200;1000;1400;256;114,6;45,7;13,2
2906;1388,6;457,9;572,4;1531,7;343,4;1245,5;1;200;1000;1400;256;122,4;46,0;13,2
2907;1406;471,8;589,8;1553,5;353,9;1258,6;1;200;1000;1400;256;132,8;49,5;13,2
2908;1412,5;477;596,3;1561,6;357,8;1263,4;1;200;1000;1400;256;385,4;50,7;17,7
2909;1423,6;485,8;607,3;1575,4;364,4;1271,7;1;200;1000;1400;256;349,0;73,9;35,3
2910;1414,4;478,5;598,2;1563,9;358,9;1264,9;1;200;1000;1400;256;341,1;75,5;53
2911;1426;487,8;609,7;1578,4;365,8;1273,5;1;200;1000;1400;256;322,9;51,5;30,9
2912;1442,9;501,3;626,6;1599,5;376;1286,2;1;200;1000;1400;256;260,4;39,5;22,1
2913;1425,9;487,7;609,6;1578,3;365,8;1273,5;1;200;1000;1400;256;239,6;36,0;30,9
2914;1405;471;588,8;1552,2;353,3;1257,8;1;200;1000;1400;256;218,8;31,3;22,1
2915;1402,7;469,2;586,5;1549,3;351,9;1256,1;1;200;1000;1400;256;210,9;29,4;22,1
2916;1374,5;446,6;558,2;1514;334,9;1234,9;1;200;1000;1400;256;195,3;26,3;22,1
2917;1263,8;358;447,5;1375,6;268,5;1151,9;1;200;1000;1400;256;179,7;33,7;17,7
2918;1236,7;336,3;420,4;1341,8;252,3;1131,6;1;200;1000;1400;256;182,3;31,3;17,7
2919;1241,6;340,3;425,4;1348;255,2;1135,3;1;200;1000;1400;256;179,7;33,3;22,1
2920;1274,7;366,8;458,4;1389,3;275,1;1160,1;1;200;1000;1400;256;203,1;41,8;26,5
2921;1350,1;427,1;533,8;1483,5;320,3;1216,6;1;200;1000;1400;256;203,1;46,4;39,7
2922;1407,7;473,1;591,4;1555,5;354,8;1259,8;1;200;1000;1400;256;210,9;50,7;30,9
2923;1459,5;514,6;643,3;1620,4;386;1298,7;1;200;1000;1400;256;208,3;46,0;35,3
2924;1471,9;524,5;655,6;1635,8;393,4;1308;1;200;1000;1400;256;273,4;51,1;30,9
2925;1502,6;549,1;686,4;1674,2;411,8;1331;1;200;1000;1400;256;109,4;53,4;30,9
2926;1521,6;564,3;705,3;1697,9;423,2;1345,2;1;200;1000;1400;256;70,3;47,6;17,7
2927;1469,2;522,4;653;1632,4;391,8;1306;1;200;1000;1400;256;109,4;48,8;17,7
2928;1485,3;535,3;669,1;1652,6;401,5;1318,1;1;200;1000;1400;256;112,0;51,1;13,2
2929;1464,5;518,6;648,2;1626,5;388,9;1302,4;1;200;1000;1400;256;135,4;52,2;13,2
2930;1451,3;508;635;1610;381;1292,5;1;200;1000;1400;256;151,0;58,8;17,7
2931;1453,9;510,2;637,7;1613,4;382,6;1294,5;1;200;1000;1400;256;179,7;64,2;13,2
2932;1453,2;509,5;636,9;1612,4;382,2;1293,9;1;200;1000;1400;256;463,5;62,3;13,2
2933;1513,8;558,1;697,6;1688,2;418,5;1339,4;1;200;1000;1400;256;401,0;84,4;39,7
2934;1677,4;689;861,2;1892,7;516,7;1462,1;1;200;1000;1400;256;359,4;60,4;48,5
2935;1888,6;857,9;1072,4;2156,7;643,4;1620,5;1;200;1000;1400;256;289,1;33,3;35,3
2936;1934,1;894,3;1117,9;2213,6;670,7;1654,6;1;200;1000;1400;256;234,4;36,8;22,1
2937;1672,1;684,7;855,9;1886,1;513,5;1458,1;1;200;1000;1400;256;203,1;30,2;26,5
2938;1591,5;620,2;775,3;1785,3;465,2;1397,7;1;200;1000;1400;256;184,9;42,6;22,1
2939;1542,4;580,9;726,2;1724;435,7;1360,9;1;200;1000;1400;256;187,5;39,1;22,1
2940;1489,9;538,9;673,7;1658,3;404,2;1321,5;1;200;1000;1400;256;190,1;46,4;22,1
2941;1451,5;508,2;635,3;1610,3;381,2;1292,7;1;200;1000;1400;256;184,9;46,0;22,1
2942;1462,5;517;646,2;1624;387,7;1300,9;1;200;1000;1400;256;205,7;51,9;22,1
2943;1453,1;509,4;636,8;1612,3;382,1;1293,9;1;200;1000;1400;256;229,2;53,0;22,1
2944;1450,4;507,3;634,1;1608,9;380,5;1291,8;1;200;1000;1400;256;244,8;65,0;35,3
2945;1513,4;557,8;697,2;1687,7;418,3;1339,1;1;200;1000;1400;256;289,1;65,0;30,9
2946;1609,9;634,9;793,7;1808,3;476,2;1411,5;1;200;1000;1400;256;307,3;68,5;39,7
2947;1829,2;810,4;1013;2082,5;607,8;1576;1;200;1000;1400;256;299,5;69,3;35,3
2948;1829,6;810,7;1013,4;2083;608;1576,3;1;200;1000;1400;256;289,1;58,0;26,5
2949;1680,2;691,2;864;1896,2;518,4;1464,2;1;200;1000;1400;256;182,3;65,4;26,5
2950;1590,4;619,3;774,1;1783,9;464,5;1396,8;1;200;1000;1400;256;164,1;54,2;22,1
2951;1456,7;512,4;640,5;1616,9;384,3;1296,6;1;200;1000;1400;256;148,4;44,1;13,2
2952;1405,7;471,5;589,4;1553;353,6;1258,3;1;200;1000;1400;256;148,4;47,2;13,2
2953;1311,2;395,9;494,9;1434,9;297;1187,4;1;200;1000;1400;256;143,2;46,0;13,2
2954;1261,6;356,3;445,3;1372,9;267,2;1150,3;1;200;1000;1400;256;143,2;48,8;13,2
2955;1261,2;356;445;1372,4;267;1150;1;200;1000;1400;256;151,0;54,6;13,2
2956;1235,3;335,2;419;1340;251,4;1130,5;1;200;1000;1400;256;395,8;54,9;17,7
2957;1300,2;387,2;484;1421,2;290,4;1179,2;1;200;1000;1400;256;364,6;79,3;39,7
2958;1384,8;454,8;568,6;1526,9;341,1;1242,7;1;200;1000;1400;256;364,6;79,3;53
2959;1456,2;511,9;639,9;1616,1;383,9;1296,2;1;200;1000;1400;256;322,9;54,9;30,9
2960;1459,6;514,7;643,3;1620,4;386;1298,7;1;200;1000;1400;256;273,4;46,0;26,5
2961;1426,5;488,2;610,3;1579,1;366,2;1273,9;1;200;1000;1400;256;237,0;39,1;30,9
2962;1404,9;470,9;588,7;1552,1;353,2;1257,7;1;200;1000;1400;256;224,0;30,6;22,1
2963;1383,4;453,7;567,2;1525,2;340,3;1241,6;1;200;1000;1400;256;200,5;29,4;22,1
2964;1366;439,8;549,7;1503,4;329,8;1228,6;1;200;1000;1400;256;171,9;24,8;22,1
2965;1263,2;357,6;447;1375;268,2;1151,5;1;200;1000;1400;256;156,3;24,8;17,7
2966;1201,3;308;385,1;1297,6;231;1105;1;200;1000;1400;256;153,6;20,1;17,7
2967;1176,6;288,3;360,4;1266,7;216,2;1086,5;1;200;1000;1400;256;156,3;21,7;22,1
2968;1173,5;285,8;357,2;1262,8;214,3;1084,2;1;200;1000;1400;256;158,9;23,6;30,9
2969;1254,2;350,4;438;1363,7;262,8;1144,7;1;200;1000;1400;256;143,2;38,7;30,9
2970;1388,6;457,9;572,4;1531,7;343,4;1245,5;1;200;1000;1400;256;158,9;36,4;30,9
2971;1416,5;480,2;600,2;1566,5;360,1;1266,4;1;200;1000;1400;256;151,0;29,4;30,9
2972;1435,4;495,3;619,2;1590,2;371,5;1280,6;1;200;1000;1400;256;161,5;39,1;22,1
2973;1392,1;460,6;575,8;1536;345,5;1248,1;1;200;1000;1400;256;104,2;35,6;22,1
2974;1304,6;390,7;488,3;1426,6;293;1182,5;1;200;1000;1400;256;67,7;39,1;22,1
2975;1174,4;286,5;358,1;1263,9;214,9;1084,8;1;200;1000;1400;256;49,5;36,4;17,7
2976;1123,6;245,9;307,3;1200,4;184,4;1046,8;1;200;1000;1400;256;49,5;39,5;13,2
2977;1100,4;227,3;284,1;1171,4;170,5;1029,3;1;200;1000;1400;256;65,1;38,3;13,2
2978;1096,3;224;280;1166,3;168;1026,3;1;200;1000;1400;256;78,1;44,5;17,7
2979;1129,8;250,9;313,6;1208,2;188,1;1051,4;1;200;1000;1400;256;99,0;46,8;13,2
2980;1181,5;292,2;365,3;1272,8;219,2;1090,2;1;200;1000;1400;256;114,6;46,4;13,2
2981;1223,4;325,7;407,2;1325,2;244,3;1121,6;1;200;1000;1400;256;132,8;46,8;13,2
2982;1453,9;510,1;637,7;1613,3;382,6;1294,5;1;200;1000;1400;256;143,2;31,3;26,5
2983;1591,6;620,3;775,3;1785,4;465,2;1397,8;1;200;1000;1400;256;127,6;22,8;35,3
2984;1621,7;644,4;805,4;1823;483,3;1420,3;1;200;1000;1400;256;148,4;39,5;39,7
2985;1463,1;517,5;646,8;1624,8;388,1;1301,4;1;200;1000;1400;256;148,4;55,3;39,7
2986;1399,1;466,2;582,8;1544,8;349,7;1253,4;1;200;1000;1400;256;112,0;25,9;35,3
2987;1313,7;398;497,5;1438,1;298,5;1189,3;1;200;1000;1400;256;67,7;26,3;26,5
2988;1305,2;391,2;489;1427,4;293,4;1183;1;200;1000;1400;256;85,9;29,4;30,9
2989;1318,3;401,6;502;1443,8;301,2;1192,8;1;200;1000;1400;256;67,7;19,0;26,5
2990;1299;386,2;482,7;1419,7;289,6;1178,3;1;200;1000;1400;256;75,5;17,4;30,9
2991;1279,2;370,3;462,9;1394,9;277,7;1163,4;1;200;1000;1400;256;88,5;29,4;26,5
2992;1278,3;369,6;462;1393,8;277,2;1162,8;1;200;1000;1400;256;112,0;23,6;30,9
2993;1373,3;445,6;557;1512,5;334,2;1234;1;200;1000;1400;256;88,5;22,8;30,9
2994;1447,1;504,7;630,8;1604,8;378,5;1289,4;1;200;1000;1400;256;109,4;31,3;26,5
2995;1536,9;576,5;720,6;1717;432,4;1356,7;1;200;1000;1400;256;44,3;29,4;30,9
2996;1545,9;583,7;729,6;1728,3;437,8;1363,5;1;200;1000;1400;256;85,9;20,9;17,7
2997;1540,3;579,2;724;1721,3;434,4;1359,3;1;200;1000;1400;256;93,8;19,7;22,1
2998;1404,1;470,3;587,9;1551,1;352,7;1257,2;1;200;1000;1400;256;52,1;33,7;17,7
2999;1302,4;388,9;486,2;1423,9;291,7;1180,9;1;200;1000;1400;256;33,9;24,8;22,1
3000;1321,3;404;505;1447,5;303;1195;1;200;1000;1400;256;70,3;24,8;26
3001;1312,8;397,3;496,6;1437;298;1188,7;1;200;1000;1400;256;70,3;24,4;26
3002;1285,2;375,2;468,9;1402,4;281,4;1168;1;200;1000;1400;256;70,3;24,8;26,5
3003;1293,6;381,9;477,4;1412,9;286,4;1174,3;1;200;1000;1400;256;72,9;24,8;26
3004;1290,7;379,5;474,4;1409,3;284,7;1172,1;1;200;1000;1400;256;70,3;24,4;26
3005;1393,1;461,5;576,9;1537,3;346,1;1248,9;1;200;1000;1400;256;70,3;24,8;26
3006;1581,6;612,3;765,4;1773;459,2;1390,3;1;200;1000;1400;256;70,3;24,4;26
3007;1716,9;720,6;900,7;1942,1;540,4;1491,8;1;200;1000;1400;256;70,3;24,8;26,5
3008;1668,5;681,8;852,3;1881,6;511,4;1455,5;1;200;1000;1400;256;70,3;24,8;26
3009;1515,1;559,1;698,9;1689,9;419,3;1340,4;1;200;1000;1400;256;72,9;24,4;26
3010;1516;559,8;699,8;1691;419,9;1341,1;1;200;1000;1400;256;70,3;24,8;26
3011;1517,9;561,4;701,7;1693,4;421;1342,5;1;200;1000;1400;256;70,3;24,8;26
3012;1582;612,6;765,8;1773,5;459,5;1390,6;1;200;1000;1400;256;70,3;24,4;26,5
3013;1568;601,4;751,8;1756;451,1;1380,1;1;200;1000;1400;256;70,3;24,8;26
3014;1556,9;592,5;740,7;1742,1;444,4;1371,8;1;200;1000;1400;256;70,3;24,8;26
3015;1593,7;622;777,5;1788,1;466,5;1399,4;1;200;1000;1400;256;72,9;24,4;26
3016;1617,3;640,9;801,1;1817,6;480,6;1417;1;200;1000;1400;256;70,3;24,8;26
3017;1710,3;715,3;894,1;1933,8;536,4;1486,8;1;200;1000;1400;256;70,3;24,8;26,5
3018;1776,8;768,5;960,6;2017;576,3;1536,7;1;200;1000;1400;256;70,3;24,4;26
3019;1902,4;868,9;1086,2;2174;651,7;1630,9;1;200;1000;1400;256;70,3;24,8;26
3020;1834,3;814,4;1018;2088,8;610,8;1579,8;1;200;1000;1400;256;70,3;24,4;26
3021;1832,5;813;1016,2;2086,5;609,7;1578,4;1;200;1000;1400;256;72,9;24,8;26
3022;1796,1;783,8;979,8;2041;587,9;1551,1;1;200;1000;1400;256;70,3;24,8;26,5
3023;1614,3;638,4;798;1813,8;478,8;1414,8;1;200;1000;1400;256;70,3;24,4;26
3024;1573,4;605,7;757,1;1762,6;454,3;1384,1;1;200;1000;1400;256;70,3;24,8;26
3025;1552,1;588,7;735,9;1736,1;441,5;1368,1;1;200;1000;1400;256;28,6;9,7;13,2
3026;1528,9;570,2;712,7;1707,1;427,6;1350,8;1;200;1000;1400;256;28,6;20,9;13,2
3027;1543,3;581,7;727,1;1725,1;436,2;1361,6;1;200;1000;1400;256;31,3;18,6;13,2
3028;1554,7;590,7;738,4;1739,3;443;1370,1;1;200;1000;1400;256;67,7;26,7;17,7
3029;1666,9;680,5;850,6;1879,5;510,4;1454,2;1;200;1000;1400;256;265,6;43,7;35,3
3030;1747,4;744,9;931,2;1980,2;558,7;1514,6;1;200;1000;1400;256;234,4;38,7;44,1
3031;1941,5;900,2;1125,2;2222,8;675,1;1660,2;1;200;1000;1400;256;91,1;25,2;30,9
3032;2070,4;1003,3;1254,1;2383,9;752,5;1756,8;1;200;1000;1400;256;57,3;19,3;26,5
3033;1795,4;783,3;979,1;2040,2;587,5;1550,6;1;200;1000;1400;256;93,8;17,0;22,1
3034;1818,3;801,6;1002,1;2068,8;601,2;1567,8;1;200;1000;1400;256;59,9;16,3;17,7
3035;1795,8;783,6;979,5;2040,7;587,7;1550,9;1;200;1000;1400;256;49,5;13,5;22,1
3036;1693,5;701,8;877,2;1912,8;526,3;1474,2;1;200;1000;1400;256;49,5;14,3;22,1
3037;1602;628,6;785,7;1798,4;471,4;1405,5;1;200;1000;1400;256;57,3;13,5;13,2
3038;1501,3;548,1;685,1;1672,6;411;1330,1;1;200;1000;1400;256;57,3;13,9;17,7
3039;1480,7;531,6;664,5;1646,8;398,7;1314,6;1;200;1000;1400;256;65,1;16,6;22,1
3040;1491,4;540,1;675,2;1660,2;405,1;1322,6;1;200;1000;1400;256;67,7;24,8;22,1
3041;1521,6;564,3;705,3;1697,9;423,2;1345,2;1;200;1000;1400;256;85,9;31,7;22,1
3042;1596;623,8;779,8;1790,9;467,9;1401,1;1;200;1000;1400;256;101,6;25,9;39,7
3043;1721,3;724,1;905,1;1947,6;543,1;1495,1;1;200;1000;1400;256;67,7;35,2;30,9
3044;1575;607;758,8;1764,7;455,3;1385,3;1;200;1000;1400;256;75,5;20,1;26,5
3045;1558,2;593,6;742;1743,7;445,2;1372,7;1;200;1000;1400;256;59,9;22,4;22,1
3046;1554,1;590,3;737,9;1738,6;442,7;1369,7;1;200;1000;1400;256;57,3;14,3;17,7
3047;1501,6;548,3;685,3;1672,9;411,2;1330,3;1;200;1000;1400;256;33,9;13,2;13,2
3048;1506,2;551,9;689,9;1678,6;413,9;1333,7;1;200;1000;1400;256;33,9;10,8;17,7
3049;1446,2;504;629,9;1603,7;378;1288,7;1;200;1000;1400;256;28,6;14,7;13,2
3050;1430,1;491,1;613,8;1583,5;368,3;1276,6;1;200;1000;1400;256;26,0;15,5;13,2
3051;1449,1;506,3;632,9;1607,3;379,7;1290,9;1;200;1000;1400;256;33,9;17,0;13,2
3052;1436,3;496;620,1;1591,3;372;1281,3;1;200;1000;1400;256;59,9;22,1;17,7
3053;1482,4;533;666,2;1649;399,7;1315,9;1;200;1000;1400;256;278,6;44,1;30,9
3054;1470,5;523,4;654,3;1634,1;392,6;1307;1;200;1000;1400;256;216,1;43,0;48,5
3055;1504,3;550,4;688;1676,3;412,8;1332,3;1;200;1000;1400;256;104,2;24,0;26,5
3056;1515,8;559,6;699,5;1690,7;419,7;1340,9;1;200;1000;1400;256;67,7;17,8;22,1
3057;1474,8;526,9;658,6;1639,5;395,2;1310,2;1;200;1000;1400;256;70,3;16,6;22,1
3058;1398,8;466;582,5;1544,4;349,5;1253,1;1;200;1000;1400;256;62,5;13,5;17,7
3059;1340,1;419,1;523,8;1471;314,3;1209,1;1;200;1000;1400;256;49,5;14,3;17,7
3060;1285,3;375,3;469,1;1402,6;281,4;1168;1;200;1000;1400;256;46,9;12,0;17,7
3061;1179,3;290,5;363,1;1270,1;217,8;1088,6;1;200;1000;1400;256;36,5;10,8;17,7
3062;1142,4;261;326,2;1224;195,7;1060,9;1;200;1000;1400;256;44,3;13,9;22,1
3063;1142,9;261,4;326,7;1224,6;196;1061,3;1;200;1000;1400;256;59,9;15,5;22,1
3064;1246,3;344;430;1353,8;258;1138,8;1;200;1000;1400;256;49,5;19,0;22,1
3065;1450,9;507,7;634,6;1609,5;380,8;1292,2;1;200;1000;1400;256;72,9;29,4;22,1
3066;1494,7;542,8;678,5;1664,4;407,1;1325,1;1;200;1000;1400;256;72,9;24,8;44,1
3067;1559,5;594,6;743,3;1745,3;446;1373,7;1;200;1000;1400;256;93,8;25,9;30,9
3068;1596,3;624;780;1791,3;468;1401,3;1;200;1000;1400;256;78,1;30,2;26,5
3069;1559,5;594,6;743,3;1745,3;446;1373,7;1;200;1000;1400;256;70,3;38,3;26,5
3070;1494,9;542,9;678,6;1664,5;407,2;1325,2;1;200;1000;1400;256;52,1;23,2;17,7
3071;1409,9;474,9;593,7;1558,3;356,2;1261,5;1;200;1000;1400;256;36,5;20,1;13,2
3072;1286,6;376,3;470,3;1404,1;282,2;1169;1;200;1000;1400;256;31,3;19,3;13,2
3073;1067,5;201;251,3;1130,3;150,8;1004,7;1;200;1000;1400;256;28,6;20,9;13,2
3074;1015,5;159,4;199,2;1065,3;119,5;965,7;1;200;1000;1400;256;28,6;20,1;13,2
3075;1017,2;160,8;201;1067,5;120,6;967;1;200;1000;1400;256;31,3;19,3;13,2
3076;1014,9;159;198,7;1064,6;119,2;965,3;1;200;1000;1400;256;104,2;20,5;17,7
3077;1020,9;163,7;204,6;1072;122,8;969,7;1;200;1000;1400;256;309,9;31,3;30,9
3078;1033;173,4;216,8;1087,2;130,1;978,8;1;200;1000;1400;256;224,0;36,8;39,7
