Date (CEST),HOB_Output_Backup[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Area_Exchange[Dim 1][MW],HOB_Fuel_Input_A1[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Thermal_Output_A1[Dim 1][MW]
07-01-2017 01:00:00,0.0,153.02,7.14,400.0,0.0,0.0,312.02,815.7,61.21,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,553.02
07-01-2017 02:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,49.12,29.47,0.0,69.12,101.0,20.0,573.85
07-01-2017 03:00:00,0.0,171.25,7.14,400.0,0.0,0.0,349.19,815.7,68.5,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,571.25
07-01-2017 04:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,584.27
07-01-2017 05:00:00,0.0,192.08,7.14,400.0,0.0,0.0,391.67,815.7,76.83,0.0,160.0,40.0,0.0,49.12,29.47,0.0,69.12,101.0,20.0,592.08
07-01-2017 06:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,594.69
07-01-2017 07:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,573.85
07-01-2017 08:00:00,0.0,202.5,7.14,400.0,0.0,0.0,412.91,815.7,81.0,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,602.5
07-01-2017 09:00:00,0.0,233.75,7.14,400.0,0.0,0.0,476.63,815.7,93.5,0.0,160.0,40.0,0.0,55.32,33.19,0.0,75.32,113.73,20.0,633.75
07-01-2017 10:00:00,0.0,205.1,7.14,400.0,0.0,0.0,418.22,815.7,82.04,0.0,160.0,40.0,0.0,58.8,35.28,0.0,78.8,120.89,20.0,605.1
07-01-2017 11:00:00,0.0,265.82,7.14,400.0,0.0,0.0,542.03,815.7,106.33,0.0,160.0,40.0,0.0,57.25,34.35,0.0,77.25,117.71,20.0,665.82
07-01-2017 12:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,55.32,33.19,0.0,75.32,113.73,20.0,594.69
07-01-2017 13:00:00,0.0,197.29,7.14,400.0,0.0,0.0,402.29,815.7,78.92,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,597.29
07-01-2017 14:00:00,0.0,186.88,7.14,400.0,0.0,0.0,381.05,815.7,74.75,0.0,160.0,40.0,0.0,49.51,29.71,0.0,69.51,101.8,20.0,586.88
07-01-2017 15:00:00,0.0,176.46,7.14,400.0,0.0,0.0,359.81,815.7,70.58,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,576.46
07-01-2017 16:00:00,0.0,220.73,7.14,400.0,0.0,0.0,450.08,815.7,88.29,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,620.73
07-01-2017 17:00:00,0.0,158.23,7.14,400.0,0.0,0.0,322.64,815.7,63.29,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,558.23
07-01-2017 18:00:00,0.0,192.08,7.14,400.0,0.0,0.0,391.67,815.7,76.83,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,592.08
07-01-2017 19:00:00,0.0,155.63,7.14,400.0,0.0,0.0,317.33,815.7,62.25,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,555.63
07-01-2017 20:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,43.32,25.99,0.0,63.32,89.07,20.0,563.44
07-01-2017 21:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,532.19
07-01-2017 22:00:00,0.0,166.04,7.14,400.0,0.0,0.0,338.57,815.7,66.42,0.0,160.0,40.0,0.0,44.48,26.69,0.0,64.48,91.45,20.0,566.04
07-01-2017 23:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,38.68,23.21,0.0,58.68,79.52,20.0,521.77
08-01-2017 00:00:00,0.0,116.56,7.14,400.0,0.0,0.0,237.68,815.7,46.63,0.0,160.0,40.0,0.0,34.81,20.88,0.0,54.81,71.56,20.0,516.56
08-01-2017 01:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,34.42,20.65,0.0,54.42,70.77,20.0,524.38
08-01-2017 02:00:00,0.0,119.17,7.14,400.0,0.0,0.0,242.99,815.7,47.67,0.0,160.0,40.0,0.0,33.65,20.19,0.0,53.65,69.18,20.0,519.17
08-01-2017 03:00:00,0.0,116.56,7.14,400.0,0.0,0.0,237.68,815.7,46.63,0.0,160.0,40.0,0.0,33.26,19.96,0.0,53.26,68.38,20.0,516.56
08-01-2017 04:00:00,0.0,111.35,7.14,400.0,0.0,0.0,227.06,815.7,44.54,0.0,160.0,40.0,0.0,37.9,22.74,0.0,57.9,77.93,20.0,511.35
08-01-2017 05:00:00,0.0,153.02,7.14,400.0,0.0,0.0,312.02,815.7,61.21,0.0,160.0,40.0,0.0,41.38,24.83,0.0,61.38,85.09,20.0,553.02
08-01-2017 06:00:00,0.0,220.73,7.14,400.0,0.0,0.0,450.08,815.7,88.29,0.0,160.0,40.0,0.0,47.96,28.78,0.0,67.96,98.61,20.0,620.73
08-01-2017 07:00:00,0.0,305.49,7.14,400.0,0.0,0.0,622.92,815.7,122.2,0.0,160.0,40.0,0.0,53.77,32.26,0.0,73.77,110.55,20.0,705.49
08-01-2017 08:00:00,0.0,194.69,7.14,400.0,0.0,0.0,396.98,815.7,77.88,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,594.69
08-01-2017 09:00:00,0.0,158.23,7.14,400.0,0.0,0.0,322.64,815.7,63.29,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,558.23
08-01-2017 10:00:00,0.0,192.08,7.14,400.0,0.0,0.0,391.67,815.7,76.83,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,592.08
08-01-2017 11:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,43.32,25.99,0.0,63.32,89.07,20.0,526.98
08-01-2017 12:00:00,0.0,173.85,7.14,400.0,0.0,0.0,354.5,815.7,69.54,0.0,160.0,40.0,0.0,37.9,22.74,0.0,57.9,77.93,20.0,573.85
08-01-2017 13:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,34.42,20.65,0.0,54.42,70.77,20.0,542.6
08-01-2017 14:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,35.58,21.35,0.0,55.58,73.15,20.0,526.98
08-01-2017 15:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,40.61,24.37,0.0,60.61,83.5,20.0,542.6
08-01-2017 16:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,46.8,28.08,0.0,66.8,96.23,20.0,521.77
08-01-2017 17:00:00,0.0,158.23,7.14,400.0,0.0,0.0,322.64,815.7,63.29,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,558.23
08-01-2017 18:00:00,0.0,171.25,7.14,400.0,0.0,0.0,349.19,815.7,68.5,0.0,160.0,40.0,0.0,48.35,29.01,0.0,68.35,99.41,20.0,571.25
08-01-2017 19:00:00,0.0,199.9,7.14,400.0,0.0,0.0,407.6,815.7,79.96,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,599.9
08-01-2017 20:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,584.27
08-01-2017 21:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,50.67,30.4,0.0,70.67,104.18,20.0,542.6
08-01-2017 22:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,44.87,26.92,0.0,64.87,92.25,20.0,547.81
08-01-2017 23:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,42.55,25.53,0.0,62.55,87.47,20.0,524.38
09-01-2017 00:00:00,0.0,113.96,7.14,400.0,0.0,0.0,232.37,815.7,45.58,0.0,160.0,40.0,0.0,36.74,22.04,0.0,56.74,75.54,20.0,513.96
09-01-2017 01:00:00,0.0,74.9,7.14,400.0,0.0,0.0,152.72,815.7,29.96,0.0,160.0,40.0,0.0,33.65,20.19,0.0,53.65,69.18,20.0,474.9
09-01-2017 02:00:00,0.0,77.5,7.14,400.0,0.0,0.0,158.03,815.7,31.0,0.0,160.0,40.0,0.0,31.71,19.03,0.0,51.71,65.2,20.0,477.5
09-01-2017 03:00:00,0.0,69.69,7.14,400.0,0.0,0.0,142.1,815.7,27.88,0.0,160.0,40.0,0.0,33.26,19.96,0.0,53.26,68.38,20.0,469.69
09-01-2017 04:00:00,0.0,98.33,7.14,400.0,0.0,0.0,200.51,815.7,39.33,0.0,160.0,40.0,0.0,34.81,20.88,0.0,54.81,71.56,20.0,498.33
09-01-2017 05:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,35.97,21.58,0.0,55.97,73.95,20.0,532.19
09-01-2017 06:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,584.27
09-01-2017 07:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,563.44
09-01-2017 08:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,589.48
09-01-2017 09:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,45.64,27.38,0.0,65.64,93.84,20.0,542.6
09-01-2017 10:00:00,0.0,140.0,7.14,400.0,0.0,0.0,285.47,815.7,56.0,0.0,160.0,40.0,0.0,44.09,26.46,0.0,64.09,90.66,20.0,540.0
09-01-2017 11:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,545.21
09-01-2017 12:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,43.32,25.99,0.0,63.32,89.07,20.0,524.38
09-01-2017 13:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,35.97,21.58,0.0,55.97,73.95,20.0,532.19
09-01-2017 14:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,34.42,20.65,0.0,54.42,70.77,20.0,524.38
09-01-2017 15:00:00,0.0,111.35,7.14,400.0,0.0,0.0,227.06,815.7,44.54,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,511.35
09-01-2017 16:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,45.25,27.15,0.0,65.25,93.04,20.0,550.42
09-01-2017 17:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,545.21
09-01-2017 18:00:00,0.0,186.88,7.14,400.0,0.0,0.0,381.05,815.7,74.75,0.0,160.0,40.0,0.0,52.99,31.8,0.0,72.99,108.96,20.0,586.88
09-01-2017 19:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,584.27
09-01-2017 20:00:00,0.0,168.65,7.14,400.0,0.0,0.0,343.88,815.7,67.46,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,568.65
09-01-2017 21:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,57.25,34.35,0.0,77.25,117.71,20.0,547.81
09-01-2017 22:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,56.48,33.89,0.0,76.48,116.12,20.0,545.21
09-01-2017 23:00:00,0.0,119.17,7.14,400.0,0.0,0.0,242.99,815.7,47.67,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,519.17
10-01-2017 00:00:00,0.0,153.02,7.14,400.0,0.0,0.0,312.02,815.7,61.21,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,553.02
10-01-2017 01:00:00,0.0,137.4,7.14,400.0,0.0,0.0,280.16,815.7,54.96,0.0,160.0,40.0,0.0,48.35,29.01,0.0,68.35,99.41,20.0,537.4
10-01-2017 02:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,49.51,29.71,0.0,69.51,101.8,20.0,526.98
10-01-2017 03:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,526.98
10-01-2017 04:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,526.98
10-01-2017 05:00:00,0.0,166.04,7.14,400.0,0.0,0.0,338.57,815.7,66.42,0.0,160.0,40.0,0.0,54.54,32.73,0.0,74.54,112.14,20.0,566.04
10-01-2017 06:00:00,0.0,223.33,7.14,400.0,0.0,0.0,455.39,815.7,89.33,0.0,160.0,40.0,0.0,57.64,34.58,0.0,77.64,118.5,20.0,623.33
10-01-2017 07:00:00,0.0,284.86,7.14,400.0,0.0,0.0,580.84,815.7,113.94,0.0,160.0,40.0,0.0,63.44,38.07,0.0,83.44,130.44,20.0,684.86
10-01-2017 08:00:00,0.0,320.0,7.14,400.0,11.39,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,63.44,38.07,39.86,83.44,130.44,20.0,759.86
10-01-2017 09:00:00,0.0,320.0,7.14,400.0,4.24,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,59.57,35.74,14.86,79.57,122.48,20.0,734.86
10-01-2017 10:00:00,0.0,320.0,7.14,400.0,3.35,0.0,652.5,815.7,128.0,0.0,160.0,40.0,0.0,58.41,35.05,11.73,78.41,120.09,20.0,731.73
10-01-2017 11:00:00,0.0,253.61,7.14,400.0,0.0,0.0,517.12,815.7,101.44,0.0,160.0,40.0,0.0,54.93,32.96,0.0,74.93,112.93,20.0,653.61
10-01-2017 12:00:00,0.0,228.54,7.14,400.0,0.0,0.0,466.01,815.7,91.42,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,628.54
10-01-2017 13:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,48.74,29.24,0.0,68.74,100.2,20.0,526.98
10-01-2017 14:00:00,0.0,87.92,7.14,400.0,0.0,0.0,179.27,815.7,35.17,0.0,160.0,40.0,0.0,51.45,30.87,0.0,71.45,105.77,20.0,487.92
10-01-2017 15:00:00,0.0,108.75,7.14,400.0,0.0,0.0,221.75,815.7,43.5,0.0,160.0,40.0,0.0,50.67,30.4,0.0,70.67,104.18,20.0,508.75
10-01-2017 16:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,50.67,30.4,0.0,70.67,104.18,20.0,532.19
10-01-2017 17:00:00,0.0,158.23,7.14,400.0,0.0,0.0,322.64,815.7,63.29,0.0,160.0,40.0,0.0,53.77,32.26,0.0,73.77,110.55,20.0,558.23
10-01-2017 18:00:00,0.0,233.75,7.14,400.0,0.0,0.0,476.63,815.7,93.5,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,633.75
10-01-2017 19:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,55.32,33.19,0.0,75.32,113.73,20.0,589.48
10-01-2017 20:00:00,0.0,168.65,7.14,400.0,0.0,0.0,343.88,815.7,67.46,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,568.65
10-01-2017 21:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,542.6
10-01-2017 22:00:00,0.0,134.79,7.14,400.0,0.0,0.0,274.85,815.7,53.92,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,534.79
10-01-2017 23:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,42.55,25.53,0.0,62.55,87.47,20.0,524.38
11-01-2017 00:00:00,0.0,93.13,7.14,400.0,0.0,0.0,189.89,815.7,37.25,0.0,160.0,40.0,0.0,39.84,23.9,0.0,59.84,81.91,20.0,493.13
11-01-2017 01:00:00,0.0,90.52,7.14,400.0,0.0,0.0,184.58,815.7,36.21,0.0,160.0,40.0,0.0,39.45,23.67,0.0,59.45,81.11,20.0,490.52
11-01-2017 02:00:00,0.0,82.71,7.14,400.0,0.0,0.0,168.65,815.7,33.08,0.0,160.0,40.0,0.0,38.68,23.21,0.0,58.68,79.52,20.0,482.71
11-01-2017 03:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,41.0,24.6,0.0,61.0,84.29,20.0,480.1
11-01-2017 04:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,40.22,24.13,0.0,60.22,82.7,20.0,521.77
11-01-2017 05:00:00,0.0,121.77,7.14,400.0,0.0,0.0,248.3,815.7,48.71,0.0,160.0,40.0,0.0,40.22,24.13,0.0,60.22,82.7,20.0,521.77
11-01-2017 06:00:00,0.0,168.65,7.14,400.0,0.0,0.0,343.88,815.7,67.46,0.0,160.0,40.0,0.0,49.12,29.47,0.0,69.12,101.0,20.0,568.65
11-01-2017 07:00:00,0.0,199.9,7.14,400.0,0.0,0.0,407.6,815.7,79.96,0.0,160.0,40.0,0.0,53.77,32.26,0.0,73.77,110.55,20.0,599.9
11-01-2017 08:00:00,0.0,192.08,7.14,400.0,0.0,0.0,391.67,815.7,76.83,0.0,160.0,40.0,0.0,50.29,30.17,0.0,70.29,103.39,20.0,592.08
11-01-2017 09:00:00,0.0,142.6,7.14,400.0,0.0,0.0,290.78,815.7,57.04,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,542.6
11-01-2017 10:00:00,0.0,150.42,7.14,400.0,0.0,0.0,306.71,815.7,60.17,0.0,160.0,40.0,0.0,42.93,25.76,0.0,62.93,88.27,20.0,550.42
11-01-2017 11:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,41.77,25.06,0.0,61.77,85.88,20.0,563.44
11-01-2017 12:00:00,0.0,119.17,7.14,400.0,0.0,0.0,242.99,815.7,47.67,0.0,160.0,40.0,0.0,38.68,23.21,0.0,58.68,79.52,20.0,519.17
11-01-2017 13:00:00,0.0,113.96,7.14,400.0,0.0,0.0,232.37,815.7,45.58,0.0,160.0,40.0,0.0,37.9,22.74,0.0,57.9,77.93,20.0,513.96
11-01-2017 14:00:00,0.0,103.54,7.14,400.0,0.0,0.0,211.13,815.7,41.42,0.0,160.0,40.0,0.0,37.9,22.74,0.0,57.9,77.93,20.0,503.54
11-01-2017 15:00:00,0.0,103.54,7.14,400.0,0.0,0.0,211.13,815.7,41.42,0.0,160.0,40.0,0.0,41.77,25.06,0.0,61.77,85.88,20.0,503.54
11-01-2017 16:00:00,0.0,129.58,7.14,400.0,0.0,0.0,264.23,815.7,51.83,0.0,160.0,40.0,0.0,38.29,22.97,0.0,58.29,78.72,20.0,529.58
11-01-2017 17:00:00,0.0,126.98,7.14,400.0,0.0,0.0,258.92,815.7,50.79,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,526.98
11-01-2017 18:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,46.42,27.85,0.0,66.42,95.43,20.0,547.81
11-01-2017 19:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,51.06,30.64,0.0,71.06,104.98,20.0,563.44
11-01-2017 20:00:00,0.0,197.29,7.14,400.0,0.0,0.0,402.29,815.7,78.92,0.0,160.0,40.0,0.0,49.9,29.94,0.0,69.9,102.59,20.0,597.29
11-01-2017 21:00:00,0.0,184.27,7.14,400.0,0.0,0.0,375.74,815.7,73.71,0.0,160.0,40.0,0.0,52.22,31.33,0.0,72.22,107.36,20.0,584.27
11-01-2017 22:00:00,0.0,140.0,7.14,400.0,0.0,0.0,285.47,815.7,56.0,0.0,160.0,40.0,0.0,41.77,25.06,0.0,61.77,85.88,20.0,540.0
11-01-2017 23:00:00,0.0,61.88,7.14,400.0,0.0,0.0,126.17,815.7,24.75,0.0,160.0,40.0,0.0,31.32,18.79,0.0,51.32,64.4,20.0,461.88
12-01-2017 00:00:00,0.0,7.92,7.14,400.0,22.86,0.0,16.14,815.7,3.17,0.0,160.0,40.0,0.0,28.62,17.17,80.0,48.62,58.83,20.0,487.92
12-01-2017 01:00:00,0.0,2.71,7.14,400.0,22.86,30.16,5.52,815.7,1.08,41.89,160.0,40.0,0.0,0.0,0.0,80.0,50.16,0.0,20.0,482.71
12-01-2017 02:00:00,0.0,0.0,7.14,400.0,19.17,0.0,0.0,815.7,0.0,0.0,160.0,40.0,0.0,32.1,19.26,67.08,52.1,65.99,20.0,467.08
12-01-2017 03:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,30.55,18.33,0.0,50.55,62.81,20.0,480.1
12-01-2017 04:00:00,0.0,80.1,7.14,400.0,0.0,0.0,163.34,815.7,32.04,0.0,160.0,40.0,0.0,35.58,21.35,0.0,55.58,73.15,20.0,480.1
12-01-2017 05:00:00,0.0,85.31,7.14,400.0,0.0,0.0,173.96,815.7,34.13,0.0,160.0,40.0,0.0,35.97,21.58,0.0,55.97,73.95,20.0,485.31
12-01-2017 06:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,51.83,31.1,0.0,71.83,106.57,20.0,532.19
12-01-2017 07:00:00,0.0,197.29,7.14,400.0,0.0,0.0,402.29,815.7,78.92,0.0,160.0,40.0,0.0,54.15,32.49,0.0,74.15,111.34,20.0,597.29
12-01-2017 08:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,49.12,29.47,0.0,69.12,101.0,20.0,563.44
12-01-2017 09:00:00,0.0,129.58,7.14,400.0,0.0,0.0,264.23,815.7,51.83,0.0,160.0,40.0,0.0,44.48,26.69,0.0,64.48,91.45,20.0,529.58
12-01-2017 10:00:00,0.0,137.4,7.14,400.0,0.0,0.0,280.16,815.7,54.96,0.0,160.0,40.0,0.0,43.71,26.22,0.0,63.71,89.86,20.0,537.4
12-01-2017 11:00:00,0.0,145.21,7.14,400.0,0.0,0.0,296.09,815.7,58.08,0.0,160.0,40.0,0.0,41.0,24.6,0.0,61.0,84.29,20.0,545.21
12-01-2017 12:00:00,0.0,147.81,7.14,400.0,0.0,0.0,301.4,815.7,59.13,0.0,160.0,40.0,0.0,39.06,23.44,0.0,59.06,80.31,20.0,547.81
12-01-2017 13:00:00,0.0,116.56,7.14,400.0,0.0,0.0,237.68,815.7,46.63,0.0,160.0,40.0,0.0,39.84,23.9,0.0,59.84,81.91,20.0,516.56
12-01-2017 14:00:00,0.0,129.58,7.14,400.0,0.0,0.0,264.23,815.7,51.83,0.0,160.0,40.0,0.0,39.84,23.9,0.0,59.84,81.91,20.0,529.58
12-01-2017 15:00:00,0.0,124.38,7.14,400.0,0.0,0.0,253.61,815.7,49.75,0.0,160.0,40.0,0.0,37.52,22.51,0.0,57.52,77.13,20.0,524.38
12-01-2017 16:00:00,0.0,163.44,7.14,400.0,0.0,0.0,333.26,815.7,65.38,0.0,160.0,40.0,0.0,44.48,26.69,0.0,64.48,91.45,20.0,563.44
12-01-2017 17:00:00,0.0,171.25,7.14,400.0,0.0,0.0,349.19,815.7,68.5,0.0,160.0,40.0,0.0,47.19,28.31,0.0,67.19,97.02,20.0,571.25
12-01-2017 18:00:00,0.0,205.1,7.14,400.0,0.0,0.0,418.22,815.7,82.04,0.0,160.0,40.0,0.0,48.35,29.01,0.0,68.35,99.41,20.0,605.1
12-01-2017 19:00:00,0.0,269.01,7.14,400.0,0.0,0.0,548.54,815.7,107.61,0.0,160.0,40.0,0.0,47.96,28.78,0.0,67.96,98.61,20.0,669.01
12-01-2017 20:00:00,0.0,189.48,7.14,400.0,0.0,0.0,386.36,815.7,75.79,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,589.48
12-01-2017 21:00:00,0.0,132.19,7.14,400.0,0.0,0.0,269.54,815.7,52.88,0.0,160.0,40.0,0.0,46.8,28.08,0.0,66.8,96.23,20.0,532.19
12-01-2017 22:00:00,0.0,108.75,7.14,400.0,0.0,0.0,221.75,815.7,43.5,0.0,160.0,40.0,0.0,42.16,25.3,0.0,62.16,86.68,20.0,508.75
12-01-2017 23:00:00,0.0,129.58,7.14,400.0,0.0,0.0,264.23,815.7,51.83,0.0,160.0,40.0,0.0,38.68,23.21,0.0,58.68,79.52,20.0,529.58
13-01-2017 00:00:00,0.0,87.92,7.14,400.0,0.0,0.0,179.27,815.7,35.17,0.0,160.0,40.0,0.0,42.93,25.76,0.0,62.93,88.27,20.0,487.92
13-01-2017 01:00:00,0.0,90.52,7.14,400.0,0.0,0.0,184.58,815.7,36.21,0.0,160.0,40.0,0.0,37.52,22.51,0.0,57.52,77.13,20.0,490.52
