Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],HOB_Fuel_Input_A3[Dim 1][MW],HOB_Load_Output_A3[Dim 1][MW],Area_Exchange[Dim 1][MW],Area_Exchange_1_3[Dim 1][MW],Area_Exchange_2_3[Dim 1][MW]
23-01-2017 17:00:00,0.00,0.00,9.96,34.84,754.84,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,53.38,0.00,53.38,74.16,0.00,73.38,0.00,0.00,40.00,92.67,0.00
23-01-2017 18:00:00,0.00,0.00,0.57,2.00,722.00,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,55.70,0.00,55.70,77.38,0.00,75.70,0.00,0.00,40.00,88.25,0.00
23-01-2017 19:00:00,0.00,0.00,0.00,0.00,703.77,0.00,160.00,400.00,815.70,400.00,0.00,121.51,303.77,619.41,303.77,0.00,0.00,5.71,20.00,56.86,0.00,56.86,78.99,0.00,76.86,0.00,0.00,40.00,88.25,0.00
23-01-2017 20:00:00,0.00,0.00,3.32,11.62,731.62,0.00,160.00,400.00,815.70,400.00,0.00,128.00,320.00,652.50,320.00,0.00,0.00,5.71,20.00,54.54,0.00,54.54,75.77,0.00,74.54,0.00,0.00,40.00,92.67,0.00
23-01-2017 21:00:00,0.00,0.00,0.00,0.00,640.04,0.00,160.00,400.00,815.70,400.00,0.00,96.02,240.04,489.46,240.04,0.00,0.00,5.71,20.00,50.67,0.00,50.67,70.39,0.00,70.67,0.00,0.00,40.00,66.19,0.00
23-01-2017 22:00:00,0.00,0.00,0.00,0.00,606.99,0.00,160.00,400.00,815.70,400.00,0.00,82.79,206.99,422.06,206.99,0.00,0.00,5.71,20.00,51.45,0.00,51.45,71.47,0.00,71.45,0.00,0.00,40.00,61.78,0.00
23-01-2017 23:00:00,0.00,0.00,0.00,0.00,605.97,0.00,160.00,400.00,815.70,400.00,0.00,82.39,205.97,419.99,205.97,0.00,0.00,5.71,20.00,47.96,0.00,47.96,66.63,0.00,67.96,0.00,0.00,40.00,52.95,0.00
24-01-2017 00:00:00,0.00,0.00,0.00,0.00,531.83,0.00,160.00,400.00,815.70,400.00,0.00,52.73,131.83,268.80,131.83,0.00,0.00,5.71,20.00,37.52,0.00,37.52,52.12,0.00,57.52,0.00,0.00,40.00,30.89,0.00
24-01-2017 01:00:00,0.00,0.00,0.00,0.00,523.00,0.00,160.00,400.00,815.70,400.00,0.00,49.20,123.00,250.81,123.00,0.00,0.00,5.71,20.00,35.19,0.00,35.19,48.89,0.00,55.19,0.00,0.00,40.00,22.06,0.00
24-01-2017 02:00:00,0.00,0.00,0.00,0.00,515.19,0.00,160.00,400.00,815.70,400.00,0.00,46.08,115.19,234.88,115.19,0.00,0.00,5.71,20.00,32.48,0.00,32.48,45.13,0.00,52.48,0.00,0.00,40.00,22.06,0.00
24-01-2017 03:00:00,0.00,0.00,0.00,0.00,496.96,0.00,160.00,400.00,815.70,400.00,0.00,38.78,96.96,197.71,96.96,0.00,0.00,5.71,20.00,35.19,0.00,35.19,48.89,0.00,55.19,0.00,0.00,40.00,22.06,0.00
24-01-2017 04:00:00,0.00,0.00,0.00,0.00,478.73,0.00,160.00,400.00,815.70,400.00,0.00,31.49,78.73,160.54,78.73,0.00,0.00,5.71,20.00,38.29,0.00,38.29,53.19,0.00,58.29,0.00,0.00,40.00,22.06,0.00
24-01-2017 05:00:00,0.00,0.00,0.00,0.00,549.26,0.00,160.00,400.00,815.70,400.00,0.00,59.70,149.26,304.35,149.26,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,35.30,0.00
24-01-2017 06:00:00,0.00,0.00,0.00,0.00,695.53,0.00,160.00,400.00,815.70,400.00,0.00,118.21,295.53,602.60,295.53,0.00,0.00,5.71,20.00,47.96,0.00,47.96,66.63,0.00,67.96,0.00,0.00,40.00,61.78,0.00
24-01-2017 07:00:00,0.00,0.00,0.00,0.00,682.15,0.00,160.00,400.00,815.70,400.00,0.00,112.86,282.15,575.31,282.15,0.00,0.00,5.71,20.00,51.45,0.00,51.45,71.47,0.00,71.45,0.00,0.00,40.00,92.67,0.00
24-01-2017 08:00:00,0.00,0.00,0.00,0.00,660.88,0.00,160.00,400.00,815.70,400.00,0.00,104.35,260.88,531.95,260.88,0.00,0.00,5.71,20.00,45.25,0.00,45.25,62.87,0.00,65.25,0.00,0.00,40.00,66.19,0.00
24-01-2017 09:00:00,0.00,0.00,0.00,0.00,589.55,0.00,160.00,400.00,815.70,400.00,0.00,75.82,189.55,386.51,189.55,0.00,0.00,5.71,20.00,34.42,0.00,34.42,47.82,0.00,54.42,0.00,0.00,40.00,57.36,0.00
24-01-2017 10:00:00,0.00,0.00,0.00,0.00,545.28,0.00,160.00,400.00,815.70,400.00,0.00,58.11,145.28,296.24,145.28,0.00,0.00,5.71,20.00,24.75,0.00,24.75,34.38,0.00,44.75,0.00,0.00,40.00,57.36,0.00
24-01-2017 11:00:00,0.00,0.00,0.00,0.00,512.80,0.00,160.00,400.00,815.70,400.00,0.00,45.12,112.80,230.01,112.80,0.00,0.00,5.71,20.00,29.39,0.00,29.39,40.83,0.00,49.39,0.00,0.00,40.00,35.30,0.00
24-01-2017 12:00:00,0.00,0.00,0.00,0.00,538.05,0.00,160.00,400.00,815.70,400.00,0.00,55.22,138.05,281.49,138.05,0.00,0.00,5.71,20.00,24.75,0.00,24.75,34.38,0.00,44.75,0.00,0.00,40.00,39.71,0.00
24-01-2017 13:00:00,0.00,0.00,0.00,0.00,529.22,0.00,160.00,400.00,815.70,400.00,0.00,51.69,129.22,263.49,129.22,0.00,0.00,5.71,20.00,22.42,0.00,22.42,31.15,0.00,42.42,0.00,0.00,40.00,30.89,0.00
24-01-2017 14:00:00,0.00,0.00,0.00,0.00,517.00,0.00,160.00,400.00,815.70,400.00,0.00,46.80,117.00,238.56,117.00,0.00,0.00,5.71,20.00,22.42,0.00,22.42,31.15,0.00,42.42,0.00,0.00,40.00,26.48,0.00
24-01-2017 15:00:00,0.00,0.00,0.00,0.00,496.16,0.00,160.00,400.00,815.70,400.00,0.00,38.47,96.16,196.08,96.16,0.00,0.00,5.71,20.00,24.36,0.00,24.36,33.84,0.00,44.36,0.00,0.00,40.00,26.48,0.00
24-01-2017 16:00:00,0.00,0.00,0.00,0.00,503.40,0.00,160.00,400.00,815.70,400.00,0.00,41.36,103.40,210.83,103.40,0.00,0.00,5.71,20.00,26.68,0.00,26.68,37.06,0.00,46.68,0.00,0.00,40.00,44.13,0.00
24-01-2017 17:00:00,0.00,0.00,0.00,0.00,511.21,0.00,160.00,400.00,815.70,400.00,0.00,44.48,111.21,226.76,111.21,0.00,0.00,5.71,20.00,28.62,0.00,28.62,39.75,0.00,48.62,0.00,0.00,40.00,44.13,0.00
24-01-2017 18:00:00,0.00,0.00,0.00,0.00,517.21,0.00,160.00,400.00,815.70,400.00,0.00,46.89,117.21,239.01,117.21,0.00,0.00,5.71,20.00,34.42,0.00,34.42,47.82,0.00,54.42,0.00,0.00,40.00,39.71,0.00
24-01-2017 19:00:00,0.00,0.00,0.00,0.00,535.66,0.00,160.00,400.00,815.70,400.00,0.00,54.26,135.66,276.62,135.66,0.00,0.00,5.71,20.00,26.29,0.00,26.29,36.53,0.00,46.29,0.00,0.00,40.00,52.95,0.00
24-01-2017 20:00:00,0.00,0.00,0.00,0.00,514.61,0.00,160.00,400.00,815.70,400.00,0.00,45.84,114.61,233.70,114.61,0.00,0.00,5.71,20.00,33.26,0.00,33.26,46.20,0.00,53.26,0.00,0.00,40.00,39.71,0.00
24-01-2017 21:00:00,0.00,0.00,0.00,0.00,510.20,0.00,160.00,400.00,815.70,400.00,0.00,44.08,110.20,224.70,110.20,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,0.00,0.00,40.00,35.30,0.00
24-01-2017 22:00:00,0.00,0.00,0.00,0.00,448.49,0.00,160.00,400.00,815.70,400.00,0.00,19.40,48.49,98.88,48.49,0.00,0.00,5.71,20.00,9.27,0.00,9.27,12.87,0.00,29.27,0.00,0.00,40.00,30.89,0.00
24-01-2017 23:00:00,0.00,0.00,0.00,0.00,475.33,0.00,160.00,400.00,815.70,400.00,0.00,30.13,75.33,153.60,75.33,0.00,0.00,5.71,20.00,10.81,0.00,10.81,15.02,0.00,30.81,0.00,0.00,40.00,26.48,0.00
25-01-2017 00:00:00,0.00,0.00,0.00,0.00,464.70,0.00,160.00,400.00,815.70,400.00,0.00,25.88,64.70,131.92,64.70,0.00,0.00,5.71,20.00,3.85,0.00,3.85,5.35,0.00,23.85,0.00,0.00,40.00,13.24,0.00
25-01-2017 01:00:00,0.00,0.00,0.00,0.00,456.09,0.00,160.00,400.00,815.70,400.00,0.00,22.44,56.09,114.37,56.09,0.00,0.00,5.71,20.00,2.69,0.00,2.69,3.73,0.00,22.69,0.00,0.00,40.00,17.65,0.00
25-01-2017 02:00:00,0.00,0.00,0.00,0.00,456.88,0.00,160.00,400.00,815.70,400.00,0.00,22.75,56.88,115.99,56.88,0.00,0.00,5.71,20.00,5.01,0.00,5.01,6.96,0.00,25.01,0.00,0.00,40.00,13.24,0.00
25-01-2017 03:00:00,0.00,0.00,0.00,0.00,467.30,0.00,160.00,400.00,815.70,400.00,0.00,26.92,67.30,137.23,67.30,0.00,0.00,5.71,20.00,5.78,0.00,5.78,8.04,0.00,25.78,0.00,0.00,40.00,13.24,0.00
25-01-2017 04:00:00,0.00,0.00,0.00,0.00,469.90,0.00,160.00,400.00,815.70,400.00,0.00,27.96,69.90,142.54,69.90,0.00,0.00,5.71,20.00,6.56,0.00,6.56,9.11,0.00,26.56,0.00,0.00,40.00,13.24,0.00
25-01-2017 05:00:00,0.00,0.00,0.00,0.00,497.75,0.00,160.00,400.00,815.70,400.00,0.00,39.10,97.75,199.33,97.75,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,0.00,0.00,40.00,17.65,0.00
25-01-2017 06:00:00,0.00,0.00,0.00,0.00,594.54,0.00,160.00,400.00,815.70,400.00,0.00,77.82,194.54,396.69,194.54,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,0.00,0.00,40.00,44.13,0.00
25-01-2017 07:00:00,0.00,0.00,0.00,0.00,615.59,0.00,160.00,400.00,815.70,400.00,0.00,86.24,215.59,439.61,215.59,0.00,0.00,5.71,20.00,39.45,0.00,39.45,54.80,0.00,59.45,0.00,0.00,40.00,57.36,0.00
25-01-2017 08:00:00,0.00,0.00,0.00,0.00,542.46,0.00,160.00,400.00,815.70,400.00,0.00,56.98,142.46,290.48,142.46,0.00,0.00,5.71,20.00,22.04,0.00,22.04,30.61,0.00,42.04,0.00,0.00,40.00,44.13,0.00
25-01-2017 09:00:00,0.00,0.00,0.00,0.00,523.22,0.00,160.00,400.00,815.70,400.00,0.00,49.29,123.22,251.25,123.22,0.00,0.00,5.71,20.00,13.91,0.00,13.91,19.32,0.00,33.91,0.00,0.00,40.00,35.30,0.00
25-01-2017 10:00:00,0.00,0.00,0.00,0.00,518.01,0.00,160.00,400.00,815.70,400.00,0.00,47.20,118.01,240.63,118.01,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,0.00,0.00,40.00,35.30,0.00
25-01-2017 11:00:00,0.00,0.00,0.00,0.00,488.35,0.00,160.00,400.00,815.70,400.00,0.00,35.34,88.35,180.15,88.35,0.00,0.00,5.71,20.00,16.62,0.00,16.62,23.09,0.00,36.62,0.00,0.00,40.00,26.48,0.00
25-01-2017 12:00:00,0.00,0.00,0.00,0.00,490.96,0.00,160.00,400.00,815.70,400.00,0.00,36.38,90.96,185.46,90.96,0.00,0.00,5.71,20.00,2.69,0.00,2.69,3.73,0.00,22.69,0.00,0.00,40.00,26.48,0.00
25-01-2017 13:00:00,0.00,0.00,0.00,0.00,497.97,0.00,160.00,400.00,815.70,400.00,0.00,39.19,97.97,199.77,97.97,0.00,0.00,5.71,20.00,4.62,0.00,4.62,6.42,0.00,24.62,0.00,0.00,40.00,30.89,0.00
25-01-2017 14:00:00,0.00,0.00,0.00,0.00,486.54,0.00,160.00,400.00,815.70,400.00,0.00,34.62,86.54,176.47,86.54,0.00,0.00,5.71,20.00,3.46,0.00,3.46,4.81,0.00,23.46,0.00,0.00,40.00,22.06,0.00
25-01-2017 15:00:00,0.00,0.00,0.00,0.00,477.93,0.00,160.00,400.00,815.70,400.00,0.00,31.17,77.93,158.91,77.93,0.00,0.00,5.71,20.00,5.01,0.00,5.01,6.96,0.00,25.01,0.00,0.00,40.00,26.48,0.00
25-01-2017 16:00:00,0.00,0.00,0.00,0.00,469.33,0.00,160.00,400.00,815.70,400.00,0.00,27.73,69.33,141.36,69.33,0.00,0.00,5.71,20.00,11.98,0.00,11.98,16.64,0.00,31.98,0.00,0.00,40.00,30.89,0.00
25-01-2017 17:00:00,0.00,0.00,0.00,0.00,474.53,0.00,160.00,400.00,815.70,400.00,0.00,29.81,74.53,151.98,74.53,0.00,0.00,5.71,20.00,22.42,0.00,22.42,31.15,0.00,42.42,0.00,0.00,40.00,30.89,0.00
25-01-2017 18:00:00,0.00,0.00,0.00,0.00,513.81,0.00,160.00,400.00,815.70,400.00,0.00,45.53,113.81,232.07,113.81,0.00,0.00,5.71,20.00,21.65,0.00,21.65,30.08,0.00,41.65,0.00,0.00,40.00,44.13,0.00
25-01-2017 19:00:00,0.00,0.00,0.00,0.00,506.80,0.00,160.00,400.00,815.70,400.00,0.00,42.72,106.80,217.77,106.80,0.00,0.00,5.71,20.00,29.78,0.00,29.78,41.36,0.00,49.78,0.00,0.00,40.00,39.71,0.00
25-01-2017 20:00:00,0.00,0.00,0.00,0.00,491.97,0.00,160.00,400.00,815.70,400.00,0.00,36.79,91.97,187.53,91.97,0.00,0.00,5.71,20.00,23.58,0.00,23.58,32.76,0.00,43.58,0.00,0.00,40.00,35.30,0.00
25-01-2017 21:00:00,0.00,0.00,0.00,0.00,490.96,0.00,160.00,400.00,815.70,400.00,0.00,36.38,90.96,185.46,90.96,0.00,0.00,5.71,20.00,19.71,0.00,19.71,27.39,0.00,39.71,0.00,0.00,40.00,26.48,0.00
25-01-2017 22:00:00,0.00,0.00,0.00,0.00,466.72,0.00,160.00,400.00,815.70,400.00,0.00,26.69,66.72,136.05,66.72,0.00,0.00,5.71,20.00,16.23,0.00,16.23,22.55,0.00,36.23,0.00,0.00,40.00,30.89,0.00
25-01-2017 23:00:00,0.00,0.00,0.00,0.00,430.05,0.00,160.00,400.00,815.70,400.00,0.00,12.02,30.05,61.27,30.05,0.00,0.00,5.71,20.00,15.07,0.00,15.07,20.94,0.00,35.07,0.00,0.00,40.00,17.65,0.00
26-01-2017 00:00:00,0.00,0.00,0.00,0.00,458.69,0.00,160.00,400.00,815.70,400.00,0.00,23.48,58.69,119.68,58.69,0.00,0.00,5.71,20.00,12.75,0.00,12.75,17.71,0.00,32.75,0.00,0.00,40.00,17.65,0.00
26-01-2017 01:00:00,0.00,0.00,0.00,0.00,456.88,0.00,160.00,400.00,815.70,400.00,0.00,22.75,56.88,115.99,56.88,0.00,0.00,5.71,20.00,11.59,0.00,11.59,16.10,0.00,31.59,0.00,0.00,40.00,13.24,0.00
26-01-2017 02:00:00,0.00,0.00,0.00,0.00,443.07,0.00,160.00,400.00,815.70,400.00,0.00,17.23,43.07,87.82,43.07,0.00,0.00,5.71,20.00,10.04,0.00,10.04,13.95,0.00,30.04,0.00,0.00,40.00,17.65,0.00
26-01-2017 03:00:00,0.00,0.00,0.00,0.00,417.82,0.00,160.00,400.00,815.70,400.00,0.00,7.13,17.82,36.34,17.82,0.00,0.00,5.71,20.00,13.91,0.00,13.91,19.32,0.00,33.91,0.00,0.00,40.00,13.24,0.00
26-01-2017 04:00:00,0.00,0.00,0.00,0.00,433.45,0.00,160.00,400.00,815.70,400.00,0.00,13.38,33.45,68.20,33.45,0.00,0.00,5.71,20.00,17.01,0.00,17.01,23.62,0.00,37.01,0.00,0.00,40.00,13.24,0.00
26-01-2017 05:00:00,0.00,0.00,0.00,0.00,437.86,0.00,160.00,400.00,815.70,400.00,0.00,15.14,37.86,77.20,37.86,0.00,0.00,5.71,20.00,23.20,0.00,23.20,32.23,0.00,43.20,0.00,0.00,40.00,17.65,0.00
26-01-2017 06:00:00,0.00,0.00,0.00,0.00,567.49,0.00,160.00,400.00,815.70,400.00,0.00,67.00,167.49,341.52,167.49,0.00,0.00,5.71,20.00,44.87,0.00,44.87,62.33,0.00,64.87,0.00,0.00,40.00,35.30,0.00
26-01-2017 07:00:00,0.00,0.00,0.00,0.00,538.70,0.00,160.00,400.00,815.70,400.00,0.00,55.48,138.70,282.82,138.70,0.00,0.00,5.71,20.00,46.42,0.00,46.42,64.48,0.00,66.42,0.00,0.00,40.00,79.43,0.00
26-01-2017 08:00:00,0.00,0.00,0.00,0.00,553.09,0.00,160.00,400.00,815.70,400.00,0.00,61.24,153.09,312.17,153.09,0.00,0.00,5.71,20.00,43.32,0.00,43.32,60.18,0.00,63.32,0.00,0.00,40.00,57.36,0.00
26-01-2017 09:00:00,0.00,0.00,0.00,0.00,582.54,0.00,160.00,400.00,815.70,400.00,0.00,73.01,182.54,372.20,182.54,0.00,0.00,5.71,20.00,35.19,0.00,35.19,48.89,0.00,55.19,0.00,0.00,40.00,52.95,0.00
26-01-2017 10:00:00,0.00,0.00,0.00,0.00,526.04,0.00,160.00,400.00,815.70,400.00,0.00,50.42,126.04,257.00,126.04,0.00,0.00,5.71,20.00,23.20,0.00,23.20,32.23,0.00,43.20,0.00,0.00,40.00,48.54,0.00
26-01-2017 11:00:00,0.00,0.00,0.00,0.00,493.56,0.00,160.00,400.00,815.70,400.00,0.00,37.42,93.56,190.77,93.56,0.00,0.00,5.71,20.00,18.17,0.00,18.17,25.24,0.00,38.17,0.00,0.00,40.00,26.48,0.00
26-01-2017 12:00:00,0.00,0.00,0.00,0.00,534.43,0.00,160.00,400.00,815.70,400.00,0.00,53.77,134.43,274.11,134.43,0.00,0.00,5.71,20.00,15.85,0.00,15.85,22.01,0.00,35.85,0.00,0.00,40.00,30.89,0.00
26-01-2017 13:00:00,0.00,0.00,0.00,0.00,467.52,0.00,160.00,400.00,815.70,400.00,0.00,27.01,67.52,137.67,67.52,0.00,0.00,5.71,20.00,20.88,0.00,20.88,29.00,0.00,40.88,0.00,0.00,40.00,26.48,0.00
26-01-2017 14:00:00,0.00,0.00,0.00,0.00,498.77,0.00,160.00,400.00,815.70,400.00,0.00,39.51,98.77,201.39,98.77,0.00,0.00,5.71,20.00,16.23,0.00,16.23,22.55,0.00,36.23,0.00,0.00,40.00,26.48,0.00
26-01-2017 15:00:00,0.00,0.00,0.00,0.00,500.58,0.00,160.00,400.00,815.70,400.00,0.00,40.23,100.58,205.08,100.58,0.00,0.00,5.71,20.00,17.01,0.00,17.01,23.62,0.00,37.01,0.00,0.00,40.00,30.89,0.00
26-01-2017 16:00:00,0.00,0.00,0.00,0.00,495.37,0.00,160.00,400.00,815.70,400.00,0.00,38.15,95.37,194.46,95.37,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,0.00,0.00,40.00,30.89,0.00
26-01-2017 17:00:00,0.00,0.00,0.00,0.00,522.42,0.00,160.00,400.00,815.70,400.00,0.00,48.97,122.42,249.63,122.42,0.00,0.00,5.71,20.00,32.87,0.00,32.87,45.67,0.00,52.87,0.00,0.00,40.00,39.71,0.00
26-01-2017 18:00:00,0.00,0.00,0.00,0.00,561.48,0.00,160.00,400.00,815.70,400.00,0.00,64.59,161.48,329.28,161.48,0.00,0.00,5.71,20.00,34.81,0.00,34.81,48.35,0.00,54.81,0.00,0.00,40.00,39.71,0.00
26-01-2017 19:00:00,0.00,0.00,0.00,0.00,564.09,0.00,160.00,400.00,815.70,400.00,0.00,65.64,164.09,334.59,164.09,0.00,0.00,5.71,20.00,27.07,0.00,27.07,37.60,0.00,47.07,0.00,0.00,40.00,39.71,0.00
26-01-2017 20:00:00,0.00,0.00,0.00,0.00,527.63,0.00,160.00,400.00,815.70,400.00,0.00,51.05,127.63,260.25,127.63,0.00,0.00,5.71,20.00,27.07,0.00,27.07,37.60,0.00,47.07,0.00,0.00,40.00,39.71,0.00
26-01-2017 21:00:00,0.00,0.00,0.00,0.00,525.60,0.00,160.00,400.00,815.70,400.00,0.00,50.24,125.60,256.12,125.60,0.00,0.00,5.71,20.00,25.13,0.00,25.13,34.91,0.00,45.13,0.00,0.00,40.00,22.06,0.00
26-01-2017 22:00:00,0.00,0.00,0.00,0.00,500.58,0.00,160.00,400.00,815.70,400.00,0.00,40.23,100.58,205.08,100.58,0.00,0.00,5.71,20.00,25.91,0.00,25.91,35.99,0.00,45.91,0.00,0.00,40.00,30.89,0.00
26-01-2017 23:00:00,0.00,0.00,0.00,0.00,494.35,0.00,160.00,400.00,815.70,400.00,0.00,37.74,94.35,192.40,94.35,0.00,0.00,5.71,20.00,25.52,0.00,25.52,35.45,0.00,45.52,0.00,0.00,40.00,22.06,0.00
27-01-2017 00:00:00,0.00,0.00,0.00,0.00,471.71,0.00,160.00,400.00,815.70,400.00,0.00,28.69,71.71,146.23,71.71,0.00,0.00,5.71,20.00,19.33,0.00,19.33,26.85,0.00,39.33,0.00,0.00,40.00,17.65,0.00
27-01-2017 01:00:00,0.00,0.00,0.00,0.00,451.68,0.00,160.00,400.00,815.70,400.00,0.00,20.67,51.68,105.37,51.68,0.00,0.00,5.71,20.00,17.78,0.00,17.78,24.70,0.00,37.78,0.00,0.00,40.00,13.24,0.00
27-01-2017 02:00:00,0.00,0.00,0.00,0.00,443.86,0.00,160.00,400.00,815.70,400.00,0.00,17.55,43.86,89.44,43.86,0.00,0.00,5.71,20.00,17.78,0.00,17.78,24.70,0.00,37.78,0.00,0.00,40.00,13.24,0.00
27-01-2017 03:00:00,0.00,0.00,0.00,0.00,450.88,0.00,160.00,400.00,815.70,400.00,0.00,20.35,50.88,103.75,50.88,0.00,0.00,5.71,20.00,22.81,0.00,22.81,31.69,0.00,42.81,0.00,0.00,40.00,17.65,0.00
27-01-2017 04:00:00,0.00,0.00,0.00,0.00,459.49,0.00,160.00,400.00,815.70,400.00,0.00,23.80,59.49,121.30,59.49,0.00,0.00,5.71,20.00,25.52,0.00,25.52,35.45,0.00,45.52,0.00,0.00,40.00,13.24,0.00
27-01-2017 05:00:00,0.00,0.00,0.00,0.00,464.70,0.00,160.00,400.00,815.70,400.00,0.00,25.88,64.70,131.92,64.70,0.00,0.00,5.71,20.00,25.52,0.00,25.52,35.45,0.00,45.52,0.00,0.00,40.00,13.24,0.00
27-01-2017 06:00:00,0.00,0.00,0.00,0.00,479.53,0.00,160.00,400.00,815.70,400.00,0.00,31.81,79.53,162.16,79.53,0.00,0.00,5.71,20.00,29.00,0.00,29.00,40.29,0.00,49.00,0.00,0.00,40.00,17.65,0.00
27-01-2017 07:00:00,0.00,0.00,0.00,0.00,529.22,0.00,160.00,400.00,815.70,400.00,0.00,51.69,129.22,263.49,129.22,0.00,0.00,5.71,20.00,39.45,0.00,39.45,54.80,0.00,59.45,0.00,0.00,40.00,30.89,0.00
27-01-2017 08:00:00,0.00,0.00,0.00,0.00,586.95,0.00,160.00,400.00,815.70,400.00,0.00,74.78,186.95,381.20,186.95,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,57.36,0.00
27-01-2017 09:00:00,0.00,0.00,0.00,0.00,634.26,0.00,160.00,400.00,815.70,400.00,0.00,93.70,234.26,477.67,234.26,0.00,0.00,5.71,20.00,54.93,0.00,54.93,76.31,0.00,74.93,0.00,0.00,40.00,83.84,0.00
27-01-2017 10:00:00,0.00,0.00,0.00,0.00,664.71,0.00,160.00,400.00,815.70,400.00,0.00,105.88,264.71,539.76,264.71,0.00,0.00,5.71,20.00,52.99,0.00,52.99,73.62,0.00,72.99,0.00,0.00,40.00,88.25,0.00
27-01-2017 11:00:00,0.00,0.00,0.00,0.00,644.24,0.00,160.00,400.00,815.70,400.00,0.00,97.70,244.24,498.02,244.24,0.00,0.00,5.71,20.00,52.22,0.00,52.22,72.54,0.00,72.22,0.00,0.00,40.00,57.36,0.00
27-01-2017 12:00:00,0.00,0.00,0.00,0.00,649.67,0.00,160.00,400.00,815.70,400.00,0.00,99.87,249.67,509.08,249.67,0.00,0.00,5.71,20.00,47.96,0.00,47.96,66.63,0.00,67.96,0.00,0.00,40.00,70.60,0.00
27-01-2017 13:00:00,0.00,0.00,0.00,0.00,647.86,0.00,160.00,400.00,815.70,400.00,0.00,99.14,247.86,505.40,247.86,0.00,0.00,5.71,20.00,37.13,0.00,37.13,51.58,0.00,57.13,0.00,0.00,40.00,66.19,0.00
27-01-2017 14:00:00,0.00,0.00,0.00,0.00,601.78,0.00,160.00,400.00,815.70,400.00,0.00,80.71,201.78,411.44,201.78,0.00,0.00,5.71,20.00,41.38,0.00,41.38,57.49,0.00,61.38,0.00,0.00,40.00,61.78,0.00
27-01-2017 15:00:00,0.00,0.00,0.00,0.00,600.19,0.00,160.00,400.00,815.70,400.00,0.00,80.07,200.19,408.19,200.19,0.00,0.00,5.71,20.00,43.71,0.00,43.71,60.72,0.00,63.71,0.00,0.00,40.00,70.60,0.00
27-01-2017 16:00:00,0.00,0.00,0.00,0.00,614.22,0.00,160.00,400.00,815.70,400.00,0.00,85.69,214.22,436.81,214.22,0.00,0.00,5.71,20.00,49.51,0.00,49.51,68.78,0.00,69.51,0.00,0.00,40.00,79.43,0.00
27-01-2017 17:00:00,0.00,0.00,0.00,0.00,614.22,0.00,160.00,400.00,815.70,400.00,0.00,85.69,214.22,436.81,214.22,0.00,0.00,5.71,20.00,52.22,0.00,52.22,72.54,0.00,72.22,0.00,0.00,40.00,79.43,0.00
27-01-2017 18:00:00,0.00,0.00,0.00,0.00,663.70,0.00,160.00,400.00,815.70,400.00,0.00,105.48,263.70,537.70,263.70,0.00,0.00,5.71,20.00,52.22,0.00,52.22,72.54,0.00,72.22,0.00,0.00,40.00,79.43,0.00
27-01-2017 19:00:00,0.00,0.00,0.00,0.00,679.32,0.00,160.00,400.00,815.70,400.00,0.00,111.73,279.32,569.56,279.32,0.00,0.00,5.71,20.00,54.93,0.00,54.93,76.31,0.00,74.93,0.00,0.00,40.00,79.43,0.00
