Date (CEST),HOB_Fuel_Input_A1[Dim 1][MW],HOB_Output_Backup[Dim 1][MW],HP_Electricity_Consumption_A1[Dim 1][MW],HP_Load_Output_A1[Dim 1][MW],Thermal_Output_A1[Dim 1][MW],Waste_BP_Load_A1[Dim 1][MW],Waste_CHP_Electricity_Output_A1[Dim 1][MW],Waste_CHP_Load_Output_A1[Dim 1][MW],Waste_Fuel_Input_A1[Dim 1][MW],Waste_Turbine_Load_A1[Dim 1][MW],Wood_BP_Load_A1[Dim 1][MW],Wood_CHP_Electricity_Output_A1[Dim 1][MW],Wood_CHP_Load_Output_A1[Dim 1][MW],Wood_Fuel_Input_A1[Dim 1][MW],Wood_Turbine_Load_A1[Dim 1][MW],HOB_Fuel_Input_A2[Dim 1][MW],HOB_Load_Output_A2[Dim 1][MW],HP_Electricity_Consumption_A2[Dim 1][MW],HP_Load_Output_A2[Dim 1][MW],Pellet_BP_Load_A2[Dim 1][MW],Pellet_CHP_Electricity_Output_A2[Dim 1][MW],Pellet_CHP_Load_Output_A2[Dim 1][MW],Pellet_Fuel_Input_A2[Dim 1][MW],Pellet_Turbine_Load_A2[Dim 1][MW],Thermal_Output_A2[Dim 1][MW],Area_Exchange[Dim 1][MW]
07-06-2017 10:00:00,0.00,0.00,0.00,0.00,105.75,0.00,42.30,105.75,215.64,105.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
07-06-2017 11:00:00,0.00,0.00,0.00,0.00,116.76,0.00,46.70,116.76,238.10,116.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80
07-06-2017 12:00:00,0.00,0.00,0.00,0.00,54.44,0.00,21.77,54.44,111.01,54.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
07-06-2017 13:00:00,0.00,0.00,0.00,0.00,54.05,0.00,21.62,54.05,110.22,54.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.38
07-06-2017 14:00:00,0.00,0.00,0.00,0.00,62.25,0.00,24.90,62.25,126.94,62.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
07-06-2017 15:00:00,0.00,0.00,0.00,0.00,55.60,0.00,22.24,55.60,113.38,55.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
07-06-2017 16:00:00,0.00,0.00,0.00,0.00,62.25,0.00,24.90,62.25,126.94,62.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
07-06-2017 17:00:00,0.00,0.00,0.00,0.00,73.83,0.00,29.53,73.83,150.55,73.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
07-06-2017 18:00:00,0.00,0.00,0.00,0.00,72.59,0.00,29.04,72.59,148.03,72.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51
07-06-2017 19:00:00,0.00,0.00,0.00,0.00,151.42,0.00,60.57,151.42,308.78,151.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02
07-06-2017 20:00:00,0.00,0.00,0.00,0.00,131.75,0.00,52.70,131.75,268.66,131.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.18
07-06-2017 21:00:00,0.00,0.00,0.00,0.00,99.41,0.00,39.76,99.41,202.72,99.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.28
07-06-2017 22:00:00,0.00,0.00,0.00,0.00,98.74,0.00,39.50,98.74,201.35,98.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22
07-06-2017 23:00:00,0.00,0.00,0.00,0.00,65.24,0.00,26.10,65.24,133.04,65.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16
08-06-2017 00:00:00,0.00,0.00,0.00,0.00,47.96,0.00,19.19,47.96,97.81,47.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90
08-06-2017 01:00:00,0.00,0.00,0.00,0.00,33.78,0.00,13.51,33.78,68.89,33.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
08-06-2017 02:00:00,0.00,0.00,0.00,0.00,35.33,0.00,14.13,35.33,72.04,35.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29
08-06-2017 03:00:00,0.00,0.00,0.00,0.00,39.97,0.00,15.99,39.97,81.51,39.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
08-06-2017 04:00:00,0.00,0.00,0.00,0.00,45.08,0.00,18.03,45.08,91.92,45.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22
08-06-2017 05:00:00,0.00,0.00,0.00,0.00,45.46,0.00,18.19,45.46,92.71,45.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61
08-06-2017 06:00:00,0.00,0.00,0.00,0.00,106.48,0.00,42.59,106.48,217.14,106.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96
08-06-2017 07:00:00,0.00,0.00,0.00,0.00,182.67,0.00,73.07,182.67,372.51,182.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.02
08-06-2017 08:00:00,0.00,0.00,0.00,0.00,144.56,0.00,57.82,144.56,294.79,144.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.77
08-06-2017 09:00:00,0.00,0.00,0.00,0.00,72.10,0.00,28.84,72.10,147.03,72.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41
08-06-2017 10:00:00,0.00,0.00,0.00,0.00,72.00,0.00,28.80,72.00,146.82,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70
08-06-2017 11:00:00,0.00,0.00,0.00,0.00,72.77,0.00,29.11,72.77,148.40,72.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
08-06-2017 12:00:00,0.00,0.00,0.00,0.00,58.20,0.00,23.28,58.20,118.69,58.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
08-06-2017 13:00:00,0.00,0.00,0.00,0.00,60.03,0.00,24.01,60.03,122.42,60.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16
08-06-2017 14:00:00,0.00,0.00,0.00,0.00,58.87,0.00,23.55,58.87,120.05,58.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
08-06-2017 15:00:00,0.00,0.00,0.00,0.00,61.12,0.00,24.45,61.12,124.64,61.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.06
08-06-2017 16:00:00,0.00,0.00,0.00,0.00,61.97,0.00,24.79,61.97,126.37,61.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09
08-06-2017 17:00:00,0.00,0.00,0.00,0.00,88.22,0.00,35.29,88.22,179.90,88.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51
08-06-2017 18:00:00,0.00,0.00,0.00,0.00,71.04,0.00,28.42,71.04,144.88,71.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96
08-06-2017 19:00:00,0.00,0.00,0.00,0.00,101.34,0.00,40.54,101.34,206.66,101.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22
08-06-2017 20:00:00,0.00,0.00,0.00,0.00,88.22,0.00,35.29,88.22,179.90,88.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51
08-06-2017 21:00:00,0.00,0.00,0.00,0.00,54.54,0.00,21.82,54.54,111.22,54.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
08-06-2017 22:00:00,0.00,0.00,0.00,0.00,98.71,0.00,39.48,98.71,201.29,98.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
08-06-2017 23:00:00,0.00,0.00,0.00,0.00,63.90,0.00,25.56,63.90,130.31,63.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03
09-06-2017 00:00:00,0.00,0.00,0.00,0.00,50.49,0.00,20.20,50.49,102.97,50.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64
09-06-2017 01:00:00,0.00,0.00,0.00,0.00,44.02,0.00,17.61,44.02,89.77,44.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
09-06-2017 02:00:00,0.00,0.00,0.00,0.00,39.97,0.00,15.99,39.97,81.51,39.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
09-06-2017 03:00:00,0.00,0.00,0.00,0.00,38.81,0.00,15.52,38.81,79.15,38.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
09-06-2017 04:00:00,0.00,0.00,0.00,0.00,49.33,0.00,19.73,49.33,100.60,49.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
09-06-2017 05:00:00,0.00,0.00,0.00,0.00,35.33,0.00,14.13,35.33,72.04,35.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29
09-06-2017 06:00:00,0.00,0.00,0.00,0.00,47.96,0.00,19.19,47.96,97.81,47.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90
09-06-2017 07:00:00,0.00,0.00,0.00,0.00,57.15,0.00,22.86,57.15,116.53,57.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
09-06-2017 08:00:00,0.00,0.00,0.00,0.00,78.19,0.00,31.28,78.19,159.44,78.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90
09-06-2017 09:00:00,0.00,0.00,0.00,0.00,107.92,0.00,43.17,107.92,220.08,107.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.80
09-06-2017 10:00:00,0.00,0.00,0.00,0.00,127.00,0.00,50.80,127.00,258.98,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.83
09-06-2017 11:00:00,0.00,0.00,0.00,0.00,97.61,0.00,39.04,97.61,199.05,97.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.51
09-06-2017 12:00:00,0.00,0.00,0.00,0.00,77.41,0.00,30.97,77.41,157.87,77.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
09-06-2017 13:00:00,0.00,0.00,0.00,0.00,99.30,0.00,39.72,99.30,202.50,99.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57
09-06-2017 14:00:00,0.00,0.00,0.00,0.00,85.12,0.00,34.05,85.12,173.58,85.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.41
09-06-2017 15:00:00,0.00,0.00,0.00,0.00,112.71,0.00,45.08,112.71,229.85,112.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.96
09-06-2017 16:00:00,0.00,0.00,0.00,0.00,84.63,0.00,33.85,84.63,172.58,84.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32
09-06-2017 17:00:00,0.00,0.00,0.00,0.00,72.98,0.00,29.19,72.98,148.82,72.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.90
09-06-2017 18:00:00,0.00,0.00,0.00,0.00,79.24,0.00,31.70,79.24,161.60,79.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.35
09-06-2017 19:00:00,0.00,0.00,0.00,0.00,67.95,0.00,27.18,67.95,138.56,67.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.87
09-06-2017 20:00:00,0.00,0.00,0.00,0.00,70.45,0.00,28.18,70.45,143.66,70.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16
09-06-2017 21:00:00,0.00,0.00,0.00,0.00,71.71,0.00,28.69,71.71,146.24,71.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03
09-06-2017 22:00:00,0.00,0.00,0.00,0.00,61.97,0.00,24.79,61.97,126.37,61.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09
09-06-2017 23:00:00,0.00,0.00,0.00,0.00,55.88,0.00,22.35,55.88,113.95,55.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61
10-06-2017 00:00:00,0.00,0.00,0.00,0.00,47.68,0.00,19.07,47.68,97.23,47.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22
10-06-2017 01:00:00,0.00,0.00,0.00,0.00,35.72,0.00,14.29,35.72,72.83,35.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67
10-06-2017 02:00:00,0.00,0.00,0.00,0.00,36.77,0.00,14.71,36.77,74.99,36.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13
10-06-2017 03:00:00,0.00,0.00,0.00,0.00,39.38,0.00,15.75,39.38,80.30,39.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13
10-06-2017 04:00:00,0.00,0.00,0.00,0.00,41.59,0.00,16.64,41.59,84.82,41.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
10-06-2017 05:00:00,0.00,0.00,0.00,0.00,31.18,0.00,12.47,31.18,63.58,31.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
10-06-2017 06:00:00,0.00,0.00,0.00,0.00,42.75,0.00,17.10,42.75,87.19,42.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90
10-06-2017 07:00:00,0.00,0.00,0.00,0.00,42.09,0.00,16.83,42.09,85.82,42.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.84
10-06-2017 08:00:00,0.00,0.00,0.00,0.00,79.32,0.00,31.73,79.32,161.75,79.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.61
10-06-2017 09:00:00,0.00,0.00,0.00,0.00,79.63,0.00,31.85,79.63,162.39,79.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.74
10-06-2017 10:00:00,0.00,0.00,0.00,0.00,98.46,0.00,39.38,98.46,200.78,98.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.54
10-06-2017 11:00:00,0.00,0.00,0.00,0.00,91.70,0.00,36.68,91.70,187.00,91.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.99
10-06-2017 12:00:00,0.00,0.00,0.00,0.00,88.43,0.00,35.37,88.43,180.32,88.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93
10-06-2017 13:00:00,0.00,0.00,0.00,0.00,67.00,0.00,26.80,67.00,136.62,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
10-06-2017 14:00:00,0.00,0.00,0.00,0.00,70.17,0.00,28.07,70.17,143.09,70.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
10-06-2017 15:00:00,0.00,0.00,0.00,0.00,75.37,0.00,30.15,75.37,153.71,75.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
10-06-2017 16:00:00,0.00,0.00,0.00,0.00,76.43,0.00,30.57,76.43,155.86,76.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
10-06-2017 17:00:00,0.00,0.00,0.00,0.00,89.17,0.00,35.67,89.17,181.84,89.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.25
10-06-2017 18:00:00,0.00,0.00,0.00,0.00,100.67,0.00,40.27,100.67,205.30,100.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.15
10-06-2017 19:00:00,0.00,0.00,0.00,0.00,97.19,0.00,38.88,97.19,198.20,97.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67
10-06-2017 20:00:00,0.00,0.00,0.00,0.00,126.92,0.00,50.77,126.92,258.83,126.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.57
10-06-2017 21:00:00,0.00,0.00,0.00,0.00,109.05,0.00,43.62,109.05,222.38,109.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.51
10-06-2017 22:00:00,0.00,0.00,0.00,0.00,90.15,0.00,36.06,90.15,183.84,90.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44
10-06-2017 23:00:00,0.00,0.00,0.00,0.00,55.21,0.00,22.08,55.21,112.59,55.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.54
11-06-2017 00:00:00,0.00,0.00,0.00,0.00,55.39,0.00,22.16,55.39,112.95,55.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.51
11-06-2017 01:00:00,0.00,0.00,0.00,0.00,33.78,0.00,13.51,33.78,68.89,33.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
11-06-2017 02:00:00,0.00,0.00,0.00,0.00,33.39,0.00,13.36,33.39,68.10,33.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35
11-06-2017 03:00:00,0.00,0.00,0.00,0.00,33.78,0.00,13.51,33.78,68.89,33.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
11-06-2017 04:00:00,0.00,0.00,0.00,0.00,41.59,0.00,16.64,41.59,84.82,41.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
11-06-2017 05:00:00,0.00,0.00,0.00,0.00,50.95,0.00,20.38,50.95,103.91,50.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.29
11-06-2017 06:00:00,0.00,0.00,0.00,0.00,85.82,0.00,34.33,85.82,175.01,85.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93
11-06-2017 07:00:00,0.00,0.00,0.00,0.00,103.87,0.00,41.55,103.87,211.82,103.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.96
11-06-2017 08:00:00,0.00,0.00,0.00,0.00,69.88,0.00,27.95,69.88,142.51,69.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80
11-06-2017 09:00:00,0.00,0.00,0.00,0.00,58.20,0.00,23.28,58.20,118.69,58.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93
11-06-2017 10:00:00,0.00,0.00,0.00,0.00,61.19,0.00,24.48,61.19,124.79,61.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32
11-06-2017 11:00:00,0.00,0.00,0.00,0.00,57.64,0.00,23.05,57.64,117.54,57.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57
11-06-2017 12:00:00,0.00,0.00,0.00,0.00,60.03,0.00,24.01,60.03,122.42,60.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16
11-06-2017 13:00:00,0.00,0.00,0.00,0.00,59.18,0.00,23.67,59.18,120.69,59.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
11-06-2017 14:00:00,0.00,0.00,0.00,0.00,54.54,0.00,21.82,54.54,111.22,54.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48
11-06-2017 15:00:00,0.00,0.00,0.00,0.00,56.94,0.00,22.77,56.94,116.11,56.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.06
11-06-2017 16:00:00,0.00,0.00,0.00,0.00,55.98,0.00,22.39,55.98,114.17,55.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32
11-06-2017 17:00:00,0.00,0.00,0.00,0.00,74.99,0.00,29.99,74.99,152.92,74.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.09
11-06-2017 18:00:00,0.00,0.00,0.00,0.00,82.62,0.00,33.05,82.62,168.49,82.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12
11-06-2017 19:00:00,0.00,0.00,0.00,0.00,114.68,0.00,45.87,114.68,233.86,114.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.34
11-06-2017 20:00:00,0.00,0.00,0.00,0.00,99.41,0.00,39.76,99.41,202.72,99.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.28
11-06-2017 21:00:00,0.00,0.00,0.00,0.00,96.13,0.00,38.45,96.13,196.04,96.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.22
11-06-2017 22:00:00,0.00,0.00,0.00,0.00,89.38,0.00,35.75,89.38,182.26,89.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67
11-06-2017 23:00:00,0.00,0.00,0.00,0.00,72.67,0.00,29.07,72.67,148.18,72.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.77
12-06-2017 00:00:00,0.00,0.00,0.00,0.00,41.98,0.00,16.79,41.98,85.61,41.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13
12-06-2017 01:00:00,0.00,0.00,0.00,0.00,33.78,0.00,13.51,33.78,68.89,33.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.74
12-06-2017 02:00:00,0.00,0.00,0.00,0.00,34.17,0.00,13.67,34.17,69.68,34.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.13
12-06-2017 03:00:00,0.00,0.00,0.00,0.00,33.39,0.00,13.36,33.39,68.10,33.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35
